REVIEWER_URL,REVIEWER_NAME,RAW_HOME_LOCATION,CLEANED_HOME_LOCATION,NUMBER_OF_CONTRIBUTIONS,HELPFUL_VOTES,REVIEWER_UPDATED_TIME
https://www.tripadvisor.com.sg/Profile/yourtravelbuddysg,yourtravelbuddysg,"
Singapore, Singapore",,1860,1395,2020-01-25 21:08:08.482284
https://www.tripadvisor.com.sg/Profile/Vacation786594,Vacation786594,,,4,,2020-01-25 21:08:08.631875
https://www.tripadvisor.com.sg/Profile/yourtravelbuddysg,yourtravelbuddysg,"
Singapore, Singapore",,1860,1395,2020-01-25 21:08:08.802986
https://www.tripadvisor.com.sg/Profile/Travexplr,Travexplr,"
Singapore, Singapore",,85,24,2020-01-25 21:08:09.009889
https://www.tripadvisor.com.sg/Profile/InsightSuite,InsightSuite,"
Singapore, Singapore",,245,1064,2020-01-25 21:08:09.205233
https://www.tripadvisor.com.sg/Profile/Crappy2016,Crappy2016,"
Singapore, Singapore",,6,1,2020-01-25 21:08:26.329145
https://www.tripadvisor.com.sg/Profile/David K,David K,"
Flagstaff",,9,,2020-01-25 21:08:26.488346
https://www.tripadvisor.com.sg/Profile/micah_jkl_90041643,micah_jkl_90041643,"
Singapore, Singapore",,20,1,2020-01-25 21:08:44.415739
https://www.tripadvisor.com.sg/Profile/xpatxplorerandfoodie,xpatxplorerandfoodie,"
New Delhi, India",,130,31,2020-01-25 21:08:44.597085
https://www.tripadvisor.com.sg/Profile/huangg_1997,huangg_1997,"
Singapore, Singapore",,18,,2020-01-25 21:08:44.770760
https://www.tripadvisor.com.sg/Profile/MangoLove,MangoLove,"
Cebu City, Philippines",,423,58,2020-01-25 21:09:18.197892
https://www.tripadvisor.com.sg/Profile/Hrh H,Hrh H,,,3,,2020-01-25 21:09:18.352994
