REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,4,185,"['//www.qyer.com/u/986558', '//www.qyer.com/u/1862743', '//www.qyer.com/u/5272102', '//www.qyer.com/u/2826718']","[3, 4, 3, 5]","[datetime.datetime(2015, 10, 26, 0, 0), datetime.datetime(2016, 4, 26, 0, 0), datetime.datetime(2015, 10, 7, 0, 0), datetime.datetime(2013, 12, 8, 0, 0)]","['圣家堂的整个风格和雕塑都是别具一格的，外部让人感到震撼，内部让人觉得舒心。', '教堂的建筑设计很醒目，内部有个巨大的圆形彩绘玻璃，阳光投射下来感觉很梦幻。', '教堂建于1923年，虽然历史不算久远，但这里精致的建筑还是值得参观一下的。', '去的時候沒有很多人,可以安靜遊走下,禱告.', '外觀很好看,可以讓心靈釋放的好地方.']",2020-01-28 14:23:22.912525
