REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,4,192,"['//www.qyer.com/u/4510321', '//www.qyer.com/u/2010900', '//www.qyer.com/u/3623784']","[3, 4, 5]","[datetime.datetime(2014, 12, 28, 0, 0), datetime.datetime(2015, 6, 23, 0, 0), datetime.datetime(2014, 8, 28, 0, 0)]","['仟湖渔场是新加坡最大的观赏鱼渔场，出口量巨大，种类有很多  。', '千湖渔场是新加坡第一家上市的渔场公司。近年来生意日益强大。说起观赏鱼业那么国人多说的就是千湖了。', '仟湖渔场是新加坡著名渔场，可以观赏到形态各异、千奇百怪的鱼类，主要以观赏鱼为主，其中不乏稀有珍贵品种，爱鱼的朋友不能错过。']",2020-01-28 14:24:15.358669
