REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,4,130,"['//www.qyer.com/u/1202028', '//www.qyer.com/u/3855721']","[5, 4]","[datetime.datetime(2018, 5, 31, 0, 0), datetime.datetime(2017, 2, 7, 0, 0)]","['是本地人喜欢徒步的地方，一圈走下来要四五个小时，所以体力一定要好，而且中途没有出去的地方，一旦开始就必须走完。', '原本安排这里作为一站的，只是从植物园出来实在人困马乏，只好MARK一下，留待下一次吧。']",2020-01-28 14:16:04.035447
