REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,4,132,['//www.qyer.com/u/1202028'],[5],"[datetime.datetime(2018, 5, 31, 0, 0)]",['从山脚下爬到山顶，并不高，山顶是圣淘沙缆车的始发地，也有一个餐厅。山顶风景很好。'],2020-01-28 14:16:19.418888
