REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,4,212,['//www.qyer.com/u/1785428'],[4],"[datetime.datetime(2019, 3, 10, 0, 0)]",['去海鲜共和国吃海鲜～～'],2020-01-28 14:26:54.122341
