,Unnamed: 0,POI,link,num_reviews
69,69,Funvee双层观光巴士,https://you.ctrip.com/sight/singapore53/2482154.html,62
70,70,亨德森波浪桥,https://you.ctrip.com/sight/singapore53/1685434.html,54
71,71,麦里芝自然小径,https://you.ctrip.com/sight/singapore53/1710140.html,41
72,72,新加坡城市规划展览馆,https://you.ctrip.com/sight/singapore53/1711341.html,54
73,73,民防与消防历史博物廊,https://you.ctrip.com/sight/singapore53/1710052.html,67
74,74,DUCKtours鸭子船,https://you.ctrip.com/sight/singapore53/1407539.html,1043
75,75,翡翠山路,https://you.ctrip.com/sight/singapore53/1710144.html,67
76,76,Big Bus Singapore新加坡观光大巴士,https://you.ctrip.com/sight/singapore53/2482004.html,13
77,77,新加坡泰勒纸印艺术学院,https://you.ctrip.com/sight/singapore53/1710097.html,33
78,78,圣淘沙海滩,https://you.ctrip.com/sight/sentosa776/25859.html,310
79,79,牛车水原貌馆,https://you.ctrip.com/sight/singapore53/25846.html,283
80,80,新加坡科学中心,https://you.ctrip.com/sight/singapore53/1409526.html,635
81,81,圣淘沙鱼尾狮塔,https://you.ctrip.com/sight/sentosa776/66797.html,470
82,82,樟宜机场娱乐区,https://you.ctrip.com/sight/singapore53/1681396.html,161
83,83,海事博物馆,https://you.ctrip.com/sight/singapore53/66806.html,201
84,84,彩虹蛋糕烘焙课程,https://you.ctrip.com/sight/singapore53/2482168.html,9
85,85,凤梨条手工烘焙课程,https://you.ctrip.com/sight/singapore53/2482158.html,5
86,86,SMU跑酷训练课程,https://you.ctrip.com/sight/singapore53/2482349.html,2
87,87,滑板公园滑板体验课程,https://you.ctrip.com/sight/singapore53/2482167.html,3
88,88,克兰芝马场体验,https://you.ctrip.com/sight/singapore53/2482565.html,2
89,89,开放式农场社区绿色瑜伽课程,https://you.ctrip.com/sight/singapore53/2481738.html,2
90,90,节庆大道,https://you.ctrip.com/sight/sentosa776/1407846.html,147
91,91,新加坡杜莎夫人蜡像馆,https://you.ctrip.com/sight/singapore53/1480769.html,172
92,92,英比奥山,https://you.ctrip.com/sight/sentosa776/25865.html,120
93,93,丹戎海滩,https://you.ctrip.com/sight/singapore53/107847.html,133
94,94,莱佛士坊,https://you.ctrip.com/sight/singapore53/30051.html,99
95,95,驳船码头,https://you.ctrip.com/sight/singapore53/25833.html,127
96,96,咏春拳武术工作坊课程,https://you.ctrip.com/sight/singapore53/2482476.html,1
97,97,财富喷泉,https://you.ctrip.com/sight/singapore53/132965.html,114
98,98,加文纳桥,https://you.ctrip.com/sight/singapore53/30008.html,133
99,99,樟宜机场溜滑梯@T3,https://you.ctrip.com/sight/singapore53/1681438.html,84
100,100,MINT玩具博物馆,https://you.ctrip.com/sight/singapore53/132422.html,174
101,101,虎豹别墅,https://you.ctrip.com/sight/singapore53/3680.html,99
102,102,樟宜机场体验区,https://you.ctrip.com/sight/singapore53/1681440.html,81
103,103,西乐索炮台,https://you.ctrip.com/sight/singapore53/66800.html,110
104,104,星耀樟宜,https://you.ctrip.com/sight/singapore53/5254437.html,79
105,105,蝴蝶公园与昆虫王国,https://you.ctrip.com/sight/singapore53/66799.html,159
106,106,马来文化馆,https://you.ctrip.com/sight/singapore53/1409536.html,100
107,107,樟宜机场儿童乐园,https://you.ctrip.com/sight/singapore53/1681376.html,69
108,108,樟宜机场社交树,https://you.ctrip.com/sight/singapore53/1681362.html,65
109,109,仙鹤芭蕾演出,https://you.ctrip.com/sight/sentosa776/110026.html,82
110,110,亚美尼亚教堂,https://you.ctrip.com/sight/singapore53/7547.html,118
111,111,圣淘沙冲浪区,https://you.ctrip.com/sight/singapore53/134484.html,77
112,112,新加坡和平纪念碑,https://you.ctrip.com/sight/singapore53/3669.html,139
113,113,双溪布洛湿地保护区,https://you.ctrip.com/sight/singapore53/1409527.html,76
114,114,樟宜机场互动艺术站,https://you.ctrip.com/sight/singapore53/1681411.html,46
115,115,天福宫,https://you.ctrip.com/sight/singapore53/25842.html,100
116,116,火焰山,https://you.ctrip.com/sight/singapore53/66807.html,57
117,117,iFly风洞飞行,https://you.ctrip.com/sight/singapore53/1986765.html,138
118,118,浮尔顿一号,https://you.ctrip.com/sight/singapore53/137343.html,98
119,119,圣约翰岛,https://you.ctrip.com/sight/singapore53/3657.html,50
120,120,花穹,https://you.ctrip.com/sight/singapore53/2054208.html,100
121,121,加东娘惹文化区,https://you.ctrip.com/sight/singapore53/1410561.html,81
122,122,云雾森林玻璃屋,https://you.ctrip.com/sight/singapore53/2054211.html,114
123,123,新加坡河游船,https://you.ctrip.com/sight/singapore53/2479213.html,43
124,124,莱佛士爵士登岸遗址,https://you.ctrip.com/sight/singapore53/3675.html,126
125,125,胡姬山庄,https://you.ctrip.com/sight/singapore53/7685.html,52
126,126,草药香料园,https://you.ctrip.com/sight/sentosa776/66804.html,48
127,127,圣淘沙4D探险乐园,https://you.ctrip.com/sight/singapore53/1418247.html,136
128,128,孙中山南洋纪念馆,https://you.ctrip.com/sight/singapore53/7669.html,85
129,129,知新馆,https://you.ctrip.com/sight/singapore53/3655.html,75
130,130,The Substation,https://you.ctrip.com/sight/singapore53/136825.html,29
131,131,万象馆,https://you.ctrip.com/sight/singapore53/66803.html,75
132,132,新加坡总统府,https://you.ctrip.com/sight/singapore53/1710192.html,128
133,133,圣淘沙大自然探索中心,https://you.ctrip.com/sight/singapore53/134481.html,54
134,134,珊顿大道,https://you.ctrip.com/sight/singapore53/3682.html,41
135,135,动感电影院,https://you.ctrip.com/sight/sentosa776/25872.html,46
136,136,樟宜村,https://you.ctrip.com/sight/singapore53/1683257.html,42
137,137,阿都卡夫清真寺,https://you.ctrip.com/sight/singapore53/30009.html,54
138,138,南部山脊,https://you.ctrip.com/sight/singapore53/1710114.html,27
139,139,樟宜机场Canopy游乐场,https://you.ctrip.com/sight/singapore53/1681462.html,31
140,140,新加坡管理大学,https://you.ctrip.com/sight/singapore53/1409772.html,45
141,141,樟宜海滩,https://you.ctrip.com/sight/singapore53/1683227.html,44
142,142,擎天大树林,https://you.ctrip.com/sight/singapore53/2056193.html,66
143,143,乌节路图书馆,https://you.ctrip.com/sight/singapore53/1710211.html,75
144,144,千灯寺院,https://you.ctrip.com/sight/singapore53/25844.html,39
145,145,Gogreen思维车探险旅程,https://you.ctrip.com/sight/sentosa776/134483.html,37
146,146,龟屿岛,https://you.ctrip.com/sight/singapore53/3685.html,56
147,147,克兰芝烈士纪念碑,https://you.ctrip.com/sight/singapore53/7686.html,50
148,148,樟宜博物馆,https://you.ctrip.com/sight/singapore53/7683.html,47
149,149,裕廊湖花园,https://you.ctrip.com/sight/singapore53/1710044.html,30
150,150,新达城会展中心,https://you.ctrip.com/sight/singapore53/1710088.html,43
151,151,趣志尼亚（KidZania）新加坡,https://you.ctrip.com/sight/singapore53/1929966.html,96
152,152,观音堂佛祖庙,https://you.ctrip.com/sight/singapore53/1710045.html,37
153,153,马拉巴清真寺,https://you.ctrip.com/sight/singapore53/1486932.html,33
154,154,新加坡国家图书馆,https://you.ctrip.com/sight/singapore53/1711293.html,91
155,155,可兰芝农场,https://you.ctrip.com/sight/singapore53/1407538.html,24
156,156,圣淘沙自行车环岛,https://you.ctrip.com/sight/singapore53/2478999.html,17
157,157,樟宜机场Zone X游戏室,https://you.ctrip.com/sight/singapore53/1681466.html,37
158,158,F1新加坡大奖赛,https://you.ctrip.com/sight/singapore53/2479057.html,21
159,159,范克里夫水族馆,https://you.ctrip.com/sight/singapore53/3684.html,50
160,160,老巴刹祭亭,https://you.ctrip.com/sight/singapore53/1710055.html,60
161,161,OCBC Skyway,https://you.ctrip.com/sight/singapore53/2050758.html,32
162,162,善特主教座堂,https://you.ctrip.com/sight/singapore53/132424.html,31
163,163,滨海广场,https://you.ctrip.com/sight/singapore53/108080.html,11
164,164,丹戎巴葛,https://you.ctrip.com/sight/singapore53/1711521.html,35
165,165,中央商业区,https://you.ctrip.com/sight/singapore53/1710150.html,51
166,166,宏茂桥,https://you.ctrip.com/sight/singapore53/1710059.html,20
167,167,安德逊桥,https://you.ctrip.com/sight/singapore53/1711259.html,51
168,168,The Luxe House,https://you.ctrip.com/sight/singapore53/1485601.html,19
169,169,中央消防局,https://you.ctrip.com/sight/singapore53/1710117.html,48
170,170,肯特岗公园,https://you.ctrip.com/sight/singapore53/1710183.html,19
171,171,幻彩生辉灯光秀,https://you.ctrip.com/sight/singapore53/2483503.html,28
172,172,光明山普觉禅寺,https://you.ctrip.com/sight/singapore53/1484710.html,34
173,173,幻光雨林之夜,https://you.ctrip.com/sight/singapore53/4729341.html,33
174,174,勿洛水库公园,https://you.ctrip.com/sight/singapore53/1710082.html,26
175,175,莲山双林寺,https://you.ctrip.com/sight/singapore53/1710149.html,24
176,176,哈查花蒂玛清真寺,https://you.ctrip.com/sight/singapore53/1486916.html,33
177,177,Zouk,https://you.ctrip.com/sight/singapore53/1827434.html,16
178,178,Kids STOP儿童站,https://you.ctrip.com/sight/singapore53/1710103.html,41
179,179,未来水世界,https://you.ctrip.com/sight/singapore53/2855626.html,19
180,180,Jurong Eco-Garden,https://you.ctrip.com/sight/singapore53/1710202.html,23
181,181,李光前自然历史博物馆,https://you.ctrip.com/sight/singapore53/1710053.html,17
182,182,魟鱼湾,https://you.ctrip.com/sight/singapore53/1710142.html,34
183,183,新加坡达那美拉码头（通往民丹岛）,https://you.ctrip.com/sight/singapore53/1412477.html,18
184,184,梦之湖演出,https://you.ctrip.com/sight/sentosa776/1558054.html,24
185,185,新加坡雪城,https://you.ctrip.com/sight/singapore53/1558257.html,15
186,186,花园狂想曲,https://you.ctrip.com/sight/singapore53/2483300.html,21
187,187,樟宜时空体验馆,https://you.ctrip.com/sight/singapore53/5619359.html,5
188,188,新加坡室内体育馆,https://you.ctrip.com/sight/singapore53/1711310.html,11
189,189,AJ Hackett圣淘沙,https://you.ctrip.com/sight/sentosa776/2512560.html,11
190,190,滨海堤坝,https://you.ctrip.com/sight/singapore53/1711404.html,57
191,191,国家设计中心,https://you.ctrip.com/sight/singapore53/1710161.html,17
192,192,印度文化中心,https://you.ctrip.com/sight/singapore53/2055866.html,6
193,193,政府大厦大草场,https://you.ctrip.com/sight/singapore53/1711439.html,36
194,194,兀兰,https://you.ctrip.com/sight/singapore53/1710087.html,10
195,195,拉柏多自然保护区,https://you.ctrip.com/sight/singapore53/1710147.html,20
196,196,圣心天主堂,https://you.ctrip.com/sight/singapore53/1710186.html,19
197,197,姐妹岛,https://you.ctrip.com/sight/singapore53/1710077.html,9
198,198,纪念碑,https://you.ctrip.com/sight/singapore53/1711538.html,26
199,199,露德圣母堂,https://you.ctrip.com/sight/singapore53/1710154.html,16
200,200,柔佛炮台,https://you.ctrip.com/sight/singapore53/1683247.html,25
201,201,乌敏岛骑行,https://you.ctrip.com/sight/singapore53/1988787.html,6
202,202,光之魅影- 数字光影幻彩画幕,https://you.ctrip.com/sight/singapore53/5101503.html,2
203,203,实里达水库下段,https://you.ctrip.com/sight/singapore53/1710172.html,14
204,204,亚拉街,https://you.ctrip.com/sight/singapore53/108130.html,4
205,205,舢舨船体验,https://you.ctrip.com/sight/singapore53/5244341.html,2
206,206,ELO WATER高氧浴水疗中心,https://you.ctrip.com/sight/singapore53/5100543.html,2
207,207,1-Altitude摩天酒吧观景台,https://you.ctrip.com/sight/singapore53/1989245.html,22
208,208,凤山寺,https://you.ctrip.com/sight/singapore53/1711498.html,10
209,209,新加坡体育城,https://you.ctrip.com/sight/singapore53/1685655.html,4
210,210,HeadRock VR主题乐园,https://you.ctrip.com/sight/singapore53/5099482.html,16
211,211,圣淘沙K-live,https://you.ctrip.com/sight/singapore53/1973045.html,38
212,212,新加坡茶赏体验,https://you.ctrip.com/sight/singapore53/1998118.html,10
213,213,Airzone悬空游乐场,https://you.ctrip.com/sight/singapore53/5058343.html,3
214,214,Temple Street,https://you.ctrip.com/sight/singapore53/2051598.html,15
215,215,Flight Experience飞行体验,https://you.ctrip.com/sight/singapore53/1558111.html,14
216,216,四马路观音堂,https://you.ctrip.com/sight/singapore53/3150463.html,15
217,217,ArtSpace Museum,https://you.ctrip.com/sight/singapore53/1711317.html,23
218,218,最高法院,https://you.ctrip.com/sight/singapore53/1710132.html,25
219,219,Elgin Bridge,https://you.ctrip.com/sight/singapore53/4932192.html,1
220,220,新加坡缅甸玉佛寺,https://you.ctrip.com/sight/singapore53/1710143.html,25
221,221,新加坡碉堡博物馆,https://you.ctrip.com/sight/singapore53/3148719.html,3
222,222,皇后坊,https://you.ctrip.com/sight/singapore53/1710104.html,28
223,223,斯里-维拉玛卡里雅曼兴都庙 ,https://you.ctrip.com/sight/singapore53/5127237.html,4
224,224,直落亚逸街,https://you.ctrip.com/sight/singapore53/2053773.html,13
225,225,圣伯多禄圣保禄堂,https://you.ctrip.com/sight/singapore53/1710129.html,16
226,226,Wild Wild Wet水上乐园,https://you.ctrip.com/sight/singapore53/2085776.html,11
227,227,新加坡科学中心欧姆尼剧院,https://you.ctrip.com/sight/singapore53/1711356.html,17
228,228,达豪施纪念碑,https://you.ctrip.com/sight/singapore53/1710095.html,17
229,229,新达城鸭子船,https://you.ctrip.com/sight/singapore53/4034206.html,18
230,230,新加坡弹跳乐园,https://you.ctrip.com/sight/singapore53/2117144.html,2
231,231,Bollywood Veggies,https://you.ctrip.com/sight/singapore53/2053327.html,7
232,232,晚晴园,https://you.ctrip.com/sight/singapore53/2742680.html,5
233,233,Singapore Musical Box Museum,https://you.ctrip.com/sight/singapore53/2056451.html,6
234,234,新加坡天际线,https://you.ctrip.com/sight/singapore53/4025052.html,7
235,235,OCBC Aquatic Centre,https://you.ctrip.com/sight/singapore53/1710002.html,16
236,236,大华银行大厦,https://you.ctrip.com/sight/singapore53/1711454.html,22
237,237,克里斯南兴都庙,https://you.ctrip.com/sight/singapore53/1711527.html,20
238,238,滨海公园,https://you.ctrip.com/sight/singapore53/2053659.html,24
239,239,The Cathay Gallery,https://you.ctrip.com/sight/singapore53/1710124.html,14
240,240,美年径室内滑雪课程,https://you.ctrip.com/sight/singapore53/2478791.html,3
241,241,XD剧院,https://you.ctrip.com/sight/singapore53/1998388.html,18
242,242,警察文物中心,https://you.ctrip.com/sight/singapore53/1711260.html,13
243,243,Yueh Hai Ching Temple,https://you.ctrip.com/sight/singapore53/1710127.html,19
244,244,新加坡超级跳,https://you.ctrip.com/sight/sentosa776/1991617.html,15
245,245,马达加斯加：木箱漂流记(马达加斯加),https://you.ctrip.com/sight/singapore53/2855706.html,16
246,246,Lazarus码头私人游艇出海,https://you.ctrip.com/sight/singapore53/2478889.html,1
247,247,三巴旺公园,https://you.ctrip.com/sight/singapore53/1710206.html,34
248,248,新加坡军事博物馆,https://you.ctrip.com/sight/singapore53/1711549.html,15
249,249,乌敏岛皮划艇体验,https://you.ctrip.com/sight/singapore53/2479002.html,1
250,250,Opera Gallery,https://you.ctrip.com/sight/singapore53/2053845.html,15
251,251,Istana Woodneuk,https://you.ctrip.com/sight/singapore53/1710131.html,11
252,252,Tour About Singapore,https://you.ctrip.com/sight/singapore53/2050922.html,19
253,253,都城隍庙,https://you.ctrip.com/sight/singapore53/1710072.html,21
254,254,梦思,https://you.ctrip.com/sight/singapore53/1992588.html,11
255,255,Chinese Heritage Museum,https://you.ctrip.com/sight/singapore53/2826468.html,1
256,256,福德祠博物馆,https://you.ctrip.com/sight/singapore53/1710093.html,18
257,257,宝露露小企鹅游乐园,https://you.ctrip.com/sight/singapore53/2013454.html,12
258,258,峇峇住宅,https://you.ctrip.com/sight/singapore53/1710085.html,17
259,259,三巴旺温泉,https://you.ctrip.com/sight/singapore53/1710067.html,17
260,260,贝当路,https://you.ctrip.com/sight/singapore53/1710005.html,11
261,261,Jubilee Bridge,https://you.ctrip.com/sight/singapore53/5218852.html,3
262,262,圣若瑟堂,https://you.ctrip.com/sight/singapore53/1710181.html,15
263,263,雀替尔印度寺庙,https://you.ctrip.com/sight/singapore53/1711343.html,15
264,264,新加坡自由行,https://you.ctrip.com/sight/singapore53/2050709.html,12
265,265,The Rink at JCube,https://you.ctrip.com/sight/singapore53/1711254.html,13
266,266,Changi Beach Boardwalk,https://you.ctrip.com/sight/singapore53/2050618.html,3
267,267,Miaja Gallery,https://you.ctrip.com/sight/singapore53/2056565.html,6
268,268,The Other Room,https://you.ctrip.com/sight/singapore53/2118279.html,10
269,269,阿尔阿布拉回教堂,https://you.ctrip.com/sight/singapore53/1710136.html,16
270,270,Grand Theater,https://you.ctrip.com/sight/singapore53/2118530.html,1
271,271,Far East Organization Children's Garden,https://you.ctrip.com/sight/singapore53/5457245.html,1
272,272,国家体育场,https://you.ctrip.com/sight/singapore53/1710152.html,12
273,273,Punggol Waterway Park,https://you.ctrip.com/sight/singapore53/2056425.html,2
274,274,Sengkang Swimming Complex,https://you.ctrip.com/sight/singapore53/4880938.html,0
275,275,Sunflower Garden,https://you.ctrip.com/sight/singapore53/5189617.html,1
276,276,雅格巴拉斯儿童花园,https://you.ctrip.com/sight/singapore53/1711548.html,15
277,277,华裔馆,https://you.ctrip.com/sight/singapore53/3148817.html,2
278,278,新加坡板球俱乐部,https://you.ctrip.com/sight/singapore53/1558070.html,5
279,279,国家文物局,https://you.ctrip.com/sight/singapore53/3148712.html,2
280,280,Downtown East,https://you.ctrip.com/sight/singapore53/1710139.html,11
281,281,林谋盛纪念塔,https://you.ctrip.com/sight/singapore53/1710074.html,13
282,282,洛阳大伯公宫,https://you.ctrip.com/sight/singapore53/2511990.html,7
283,283,真光堂,https://you.ctrip.com/sight/singapore53/1710058.html,16
284,284,Church of the Nativity of the Blessed Virgin Mary,https://you.ctrip.com/sight/singapore53/4853164.html,1
285,285,Telok Ayer Market,https://you.ctrip.com/sight/singapore53/2055813.html,10
286,286,Standard Chartered Marathon Singapore,https://you.ctrip.com/sight/singapore53/2116675.html,8
287,287,Art Plural Gallery,https://you.ctrip.com/sight/singapore53/2053739.html,8
288,288,纳哥德卡殿,https://you.ctrip.com/sight/singapore53/1710156.html,17
289,289,Kreta Ayer Square,https://you.ctrip.com/sight/singapore53/2051756.html,8
290,290,Parliament of Singapore,https://you.ctrip.com/sight/singapore53/4076450.html,2
291,291,Coney Island Park,https://you.ctrip.com/sight/singapore53/5197667.html,0
292,292,Fish@Big Splash,https://you.ctrip.com/sight/singapore53/1710201.html,8
293,293,里尼维沙伯鲁玛兴都庙,https://you.ctrip.com/sight/singapore53/1710060.html,12
294,294,海底世界,https://you.ctrip.com/sight/singapore53/2527135.html,18
295,295,Laichun Yuen Theatre,https://you.ctrip.com/sight/singapore53/2051554.html,7
296,296,新加坡小巨人,https://you.ctrip.com/sight/singapore53/2025086.html,4
297,297,Singapore Pinacothèque de Paris ,https://you.ctrip.com/sight/singapore53/2056001.html,6
298,298,Bedok Jetty,https://you.ctrip.com/sight/singapore53/2051602.html,9
299,299,Ann Siang Hill Park,https://you.ctrip.com/sight/singapore53/2056063.html,8
300,300,Ode To Art,https://you.ctrip.com/sight/singapore53/2053291.html,5
301,301,The Cat Cafe,https://you.ctrip.com/sight/singapore53/1711250.html,14
302,302,虎牌啤酒厂,https://you.ctrip.com/sight/singapore53/1949134.html,2
303,303,Jalan Besar Stadium,https://you.ctrip.com/sight/singapore53/2050748.html,6
304,304,金丝燕园林博物馆,https://you.ctrip.com/sight/singapore53/1710196.html,7
305,305,Asian Art Platform,https://you.ctrip.com/sight/singapore53/2051366.html,10
306,306,Robertson Quay,https://you.ctrip.com/sight/singapore53/1710115.html,12
307,307,新加坡国大博物馆,https://you.ctrip.com/sight/singapore53/1710118.html,17
308,308,The Bicycle Hut,https://you.ctrip.com/sight/singapore53/2119206.html,5
309,309,Jurong Central Park,https://you.ctrip.com/sight/singapore53/2054238.html,14
310,310,Piece of Peace,https://you.ctrip.com/sight/singapore53/4034757.html,1
311,311,Kallang Ice World  ,https://you.ctrip.com/sight/singapore53/1710075.html,7
312,312,金沙维也纳渡船,https://you.ctrip.com/sight/singapore53/2858004.html,1
313,313,Sri Senpaga Vinayagar Temple,https://you.ctrip.com/sight/singapore53/1711322.html,8
314,314,新加坡河Water B游船,https://you.ctrip.com/sight/singapore53/4858912.html,2
315,315,Native,https://you.ctrip.com/sight/singapore53/2118153.html,5
316,316,HSBC Singapore Rugby Sevens,https://you.ctrip.com/sight/singapore53/2117077.html,5
317,317,Little Guilin,https://you.ctrip.com/sight/singapore53/2118965.html,8
318,318,Polar Bear Gallery,https://you.ctrip.com/sight/singapore53/2050648.html,3
319,319,大伯公庙,https://you.ctrip.com/sight/singapore53/1710102.html,10
320,320,Gajah Gallery,https://you.ctrip.com/sight/singapore53/2053281.html,5
321,321,Tiong Bahru Haritage Trail,https://you.ctrip.com/sight/singapore53/2119756.html,4
322,322,Fire Flies Health Farm,https://you.ctrip.com/sight/singapore53/2053290.html,3
323,323,Degiosart,https://you.ctrip.com/sight/singapore53/2051032.html,4
324,324,硕莪街,https://you.ctrip.com/sight/singapore53/2053667.html,13
325,325,南洋理工学院,https://you.ctrip.com/sight/singapore53/3674259.html,5
326,326,Clementi Woods,https://you.ctrip.com/sight/singapore53/2118968.html,4
327,327,GOURMETbus,https://you.ctrip.com/sight/singapore53/2050731.html,3
328,328,Harley-Davidson of Singapore,https://you.ctrip.com/sight/singapore53/2117707.html,3
329,329,The Gem Museum,https://you.ctrip.com/sight/singapore53/2056474.html,3
330,330,Redsea Gallery,https://you.ctrip.com/sight/singapore53/2056028.html,4
331,331,Lotto Carpets Gallery,https://you.ctrip.com/sight/singapore53/2054050.html,3
332,332,侨福广场,https://you.ctrip.com/sight/singapore53/1710073.html,16
333,333,Upper Seletar Reservoir,https://you.ctrip.com/sight/singapore53/2050752.html,3
334,334,WTA Finals,https://you.ctrip.com/sight/singapore53/2117078.html,7
335,335,Dream Drive Pte Ltd,https://you.ctrip.com/sight/singapore53/2118714.html,3
336,336,豪华游艇出租,https://you.ctrip.com/sight/singapore53/2117533.html,3
337,337,MAD Museum of Art & Design,https://you.ctrip.com/sight/singapore53/2056070.html,4
338,338,Faber Peak,https://you.ctrip.com/sight/singapore53/4916818.html,2
339,339,Anjalichocolat,https://you.ctrip.com/sight/singapore53/2117916.html,2
340,340,Toa Payoh Town Park,https://you.ctrip.com/sight/singapore53/2055836.html,3
