WEBSITE_ID,REVIEW_ID,TYPE,TEXT,RELEVANCE,COUNT,CONFIDENCE,SENTIMENT_SCORE,SENTIMENT_LABEL,SADNESS,JOY,FEAR,DISGUST,ANGER,MIXED_SENTIMENT,DISAMBIGUATION_SUBTYPE,DISAMBIGUATION_NAME,DISAMBIGUATION_RESOURCE
1,734805538,Location,USS,0.978348,1,0.763774,0.35959,positive,0.261431,0.603019,0.049191,0.013508,0.096856,,,,
1,728573942,Organization,Science Centre,0.958279,1,0.778956,0.805073,positive,0.493469,0.325832,0.094073,0.130943,0.029261,,,,
1,728573942,Quantity,2 hours,0.828034,2,0.96,-0.895329,negative,0.693819,0.026589,0.246196,0.162363,0.168344,,,,
1,728573942,Facility,Omni,0.077776,1,0.95474,0.992441,positive,0.026965,0.868246,0.012724,0.068076,0.026666,,"['Location', 'Stadium', 'OlympicVenue', 'SportsFacility']",Omni_Coliseum,http://dbpedia.org/resource/Omni_Coliseum
1,724240964,Company,tesla,0.978348,1,0.87739,-0.486537,negative,0.023876,0.487649,0.076283,0.305582,0.115165,,"['MusicalGroup', 'BroadcastArtist', 'MusicalArtist']",Tesla_%28band%29,http://dbpedia.org/resource/Tesla_%28band%29
1,710966868,Quantity,20 minutes,0.95577,1,0.8,0.381295,positive,0.377228,0.051723,0.267323,0.309523,0.096363,,,,
1,710966868,Quantity,$15,0.673794,1,0.8,-0.936536,negative,0.089113,0.074787,0.036426,0.24154,0.045722,,,,
1,710966868,Quantity,$18,0.654351,1,0.8,-0.936536,negative,0.089113,0.074787,0.036426,0.24154,0.045722,,,,
1,710966868,Organization,Science Centre Singapore,0.411012,1,0.530507,-0.430011,negative,0.349951,0.51209,0.055277,0.020454,0.022668,1,,,
1,693032483,Facility,bay and marina bay,0.954265,1,0.283115,0.423999,positive,0.141933,0.450112,0.124354,0.042726,0.039379,,,,
1,693032483,Facility,omni theatre,0.669884,1,0.730615,0.954666,positive,0.046377,0.820997,0.038626,0.106244,0.012749,,,,
1,693032483,Quantity,7 days,0.649332,1,0.8,0.0,neutral,0.339222,0.236071,0.048331,0.025209,0.021451,,,,
1,693032483,Facility,Singapore Zoo,0.285074,1,0.505456,-0.392996,negative,0.262404,0.610542,0.025257,0.018507,0.043609,,"['Location', 'TouristAttraction']",Singapore_Zoo,http://dbpedia.org/resource/Singapore_Zoo
1,693032483,Sport,swimming,0.043414,1,0.98132,0.0,neutral,0.418322,0.204474,0.16028,0.06336,0.13997,,,,
1,692101504,Organization,Science center,0.978348,1,0.401159,0.702902,positive,0.294354,0.519046,0.036274,0.015908,0.180117,,,,
1,686911674,Quantity,4 years,0.95577,1,0.8,0.525015,positive,0.423844,0.099501,0.18354,0.169303,0.268789,,,,
