WEBSITE_ID,REVIEW_ID,TYPE,TEXT,RELEVANCE,COUNT,CONFIDENCE,SENTIMENT_SCORE,SENTIMENT_LABEL,SADNESS,JOY,FEAR,DISGUST,ANGER,MIXED_SENTIMENT,DISAMBIGUATION_SUBTYPE,DISAMBIGUATION_NAME,DISAMBIGUATION_RESOURCE
1,641946496,Location,Singapore,0.978348,1,0.974477,0.743772,positive,0.158571,0.460644,0.111635,0.091997,0.053141,,,Singapore,http://dbpedia.org/resource/Singapore
1,618759348,Location,Singapore,0.978348,1,0.998109,0,neutral,0.266459,0.166365,0.061774,0.159851,0.065688,,,Singapore,http://dbpedia.org/resource/Singapore
1,594707284,Quantity,12 year,0.963296,1,0.8,0.91759,positive,0.197966,0.592499,0.056147,0.059022,0.093733,,,,
1,594707284,GeographicFeature,East coast beach,0.609165,1,0.575583,0.957109,positive,0.048146,0.70791,0.053819,0.015181,0.00797,,,,
1,508594924,Location,Singapore,0.978348,1,0.992026,0.841689,positive,0.04183,0.820451,0.036329,0.061413,0.018698,,,Singapore,http://dbpedia.org/resource/Singapore
1,444123828,Location,Singapore,0.963296,1,0.999505,0.0,neutral,0.181459,0.211972,0.092736,0.062255,0.092187,,,Singapore,http://dbpedia.org/resource/Singapore
1,444123828,Location,heritage,0.741995,1,0.888565,0.922099,positive,0.063188,0.518104,0.074088,0.110888,0.055155,,,,
1,424303539,Facility,Katong plaza,0.978348,1,0.910021,0.859663,positive,0.108309,0.573107,0.139002,0.037784,0.020665,,,,
1,422354855,Location,India,0.978348,1,0.956608,0.959157,positive,0.195004,0.71633,0.068659,0.010774,0.02641,,"['HumanLanguage', 'Region', 'Country', 'GovernmentalJurisdiction', 'FilmEditor']",India,http://dbpedia.org/resource/India
1,420537093,Location,singapore,0.95577,1,0.999388,0.977404,positive,0.110884,0.740211,0.074914,0.005399,0.017742,,,Singapore,http://dbpedia.org/resource/Singapore
1,420537093,Facility,east coast park,0.731605,1,0.403504,0.599278,positive,0.087064,0.70978,0.019933,0.054335,0.059267,,,,
1,420537093,Quantity,15 minutes,0.608409,1,0.8,0.584772,positive,0.087064,0.70978,0.019933,0.054335,0.059267,,,,
1,420537093,Facility,Marina parade center,0.543828,1,0.403715,0.613641,positive,0.093466,0.626908,0.051107,0.030747,0.075466,,,,
1,361935851,Location,Penang,0.958279,1,0.987291,0.680827,positive,0.049764,0.609843,0.034554,0.027181,0.167175,,,,
1,361935851,GeographicFeature,The east coast park beach,0.764802,1,0.412244,0.0,neutral,0.422537,0.279184,0.106307,0.170709,0.105686,,,,
1,361935851,Quantity,10 mins,0.190696,1,0.8,0.0,neutral,0.422537,0.279184,0.106307,0.170709,0.105686,,,,
1,353455116,Facility,heritage trail,0.958279,1,0.595469,0.913331,positive,0.066701,0.580382,0.180355,0.033342,0.032082,,,,
1,353455116,Location,Singapore,0.781903,1,0.951171,0.913331,positive,0.066701,0.580382,0.180355,0.033342,0.032082,,,Singapore,http://dbpedia.org/resource/Singapore
1,353455116,Location,East Coast,0.322571,1,0.843031,0.46382,positive,0.098938,0.677687,0.051561,0.041982,0.075302,,,,
1,595869614,Quantity,1 week,0.954265,1,0.8,0.682584,positive,0.098291,0.629725,0.025183,0.027129,0.065427,,,,
1,595869614,Location,Katong,0.824779,1,0.738022,0.682584,positive,0.098291,0.629725,0.025183,0.027129,0.065427,,,,
1,595869614,Location,Singapore,0.774872,3,0.999959,0.682584,positive,0.084923,0.662663,0.01118,0.019224,0.032196,,,Singapore,http://dbpedia.org/resource/Singapore
1,595869614,Person,Chin mee Chin,0.510447,1,0.583914,0.0,neutral,0.047802,0.394814,0.032782,0.036782,0.026532,,,,
1,595869614,Facility,Holiday Inn,0.472772,1,0.924861,0.682584,positive,0.098291,0.629725,0.025183,0.027129,0.065427,,,Holiday_Inn%2C_Townsville,http://dbpedia.org/resource/Holiday_Inn%2C_Townsville
1,583528364,Facility,Katong Mall,0.95577,1,0.771519,0.0,neutral,0.133746,0.29127,0.275447,0.041538,0.032771,,,,
