WEBSITE_ID,REVIEW_ID,TYPE,TEXT,RELEVANCE,COUNT,CONFIDENCE,SENTIMENT_SCORE,SENTIMENT_LABEL,SADNESS,JOY,FEAR,DISGUST,ANGER,MIXED_SENTIMENT,DISAMBIGUATION_SUBTYPE,DISAMBIGUATION_NAME,DISAMBIGUATION_RESOURCE
1,741799483,Quantity,2 dollars,0.978348,1,0.8,-0.710183,negative,0.321295,0.174006,0.076837,0.244883,0.120361,,,,
1,740044335,Location,Singapore,0.978348,1,0.969974,0.970274,positive,0.019342,0.833627,0.006946,0.009993,0.101,,,Singapore,http://dbpedia.org/resource/Singapore
1,739925329,Location,Singapore,0.978348,1,0.987207,0.557672,positive,0.239043,0.134163,0.048834,0.108512,0.056933,,,Singapore,http://dbpedia.org/resource/Singapore
1,739061341,Location,Singapore,0.978348,1,0.998265,0.793619,positive,0.076749,0.805452,0.063275,0.005406,0.038178,,,Singapore,http://dbpedia.org/resource/Singapore
1,738591569,Location,Singapore,0.978348,1,0.999446,0.790329,positive,0.188995,0.689441,0.060983,0.004772,0.04509,,,Singapore,http://dbpedia.org/resource/Singapore
1,737450627,Location,China,0.978348,1,0.999929,0.760977,positive,0.154066,0.105538,0.046757,0.10558,0.066337,,,,
1,737154325,Location,Singapore,0.963296,1,0.958262,0.936178,positive,0.060216,0.579887,0.039474,0.019373,0.052607,,,Singapore,http://dbpedia.org/resource/Singapore
1,737154325,Location,India,0.03566,1,0.927462,0.605885,positive,0.386137,0.108991,0.156963,0.178536,0.156204,,"['HumanLanguage', 'Region', 'Country', 'GovernmentalJurisdiction', 'FilmEditor']",India,http://dbpedia.org/resource/India
1,734392420,Location,Singapore,0.978348,1,0.991378,0.967612,positive,0.042018,0.745988,0.049622,0.068202,0.020964,,,Singapore,http://dbpedia.org/resource/Singapore
1,721889806,Location,San Francisco,0.978348,1,0.965463,0.9617,positive,0.073147,0.769137,0.026201,0.098882,0.038819,,,,
