REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,4,140,[],[],[],[],2020-01-26 15:29:14.956295
,4,140,"['//www.qyer.com/u/1202028', '//www.qyer.com/u/2587444', '//www.qyer.com/u/3632496', '//www.qyer.com/u/555656']","[3, 3, 3, 2]","[datetime.datetime(2014, 10, 11, 0, 0), datetime.datetime(2014, 7, 23, 0, 0), datetime.datetime(2014, 4, 28, 0, 0), datetime.datetime(2012, 8, 23, 0, 0)]","['可能因为住在东边，对西边没有什么感觉，总觉得东海岸比西海岸好很多，就来过一次，还遇到放生的佛教徒。', '西海岸公园和东海岸公园差不多，周末的时候，当地人都会来这里烧烤、跑步、骑车。里面还有很多稀奇古怪的东南亚植物，但是这里没有沙滩，而是工业港口。', '如果说这里是个海滨公园，我宁愿说这里更像一个海港，这里给我的感觉是一片工业味比较重的海边(和东海岸不同)，不过倒是很适合跑步，有不少人来这里看夕阳。', '就是一个普通的公园，挺适合周末去散散心和平时运动运动的']",2020-01-26 15:29:20.706108
