REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,4,150,['//www.qyer.com/u/3855721'],[5],"[datetime.datetime(2017, 2, 7, 0, 0)]",['路过这个教堂的时候被里面的管风琴吸引进来。大门都没有锁的，你可以随意进出。空荡荡的教堂回荡着楼上学习管风琴演奏者的练习曲。一个小帅哥独自一人坐在椅子上，忏悔或者祷告着，整个画面莫名动人。'],2020-01-26 15:30:10.991153
