REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,2,364,旅游交友,5.0,2019-06-13,Not Available,"kfc最近推出了特价套餐，只要新币8.5，还有只要扫描预定就有免费的chees fries, 非常划算，经济实惠。kfc的环境很好，坡岛做得很好。",2020-02-16 18:46:44.359953
,2,364,richardfwm,4.0,2019-08-30,Not Available,在新加坡吃了顿肯德基，感觉味道和国内差不多，就是价格有点贵，毕竟付的新币，另外新加坡的肯德基吃得地方好小，高峰期位置也找不到。其他都还好！,2020-02-16 18:46:44.365288
,2,364,_WeCh****107897,5.0,2019-12-04,Not Available,每次肯德基都是首选，因为好吃，,2020-02-16 18:46:44.370069
,2,364,quinchen,3.0,2019-12-18,Not Available,【性价比】新加坡的肯德基真的比国内味道差很多，环境也一般，性价比不高,2020-02-16 18:46:44.374390
,2,364,财会人,5.0,2020-01-01,Not Available,这里的肯德基跟国内的差不多！！,2020-02-16 18:46:44.378764
,2,364,M37****876,3.0,2019-09-28,Not Available,希望肯德基能推出韩式炸鸡这种新品，甜辣的口味个人更喜欢，比肯德基现有的好吃,2020-02-16 18:46:44.382961
