REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,4,1,[],[],[],[],2020-01-28 09:08:34.376713
,4,1,[],[],[],[],2020-01-28 09:08:37.482589
