WEBSITE_ID,REVIEW_ID,TYPE,TEXT,RELEVANCE,COUNT,CONFIDENCE,SENTIMENT_SCORE,SENTIMENT_LABEL,SADNESS,JOY,FEAR,DISGUST,ANGER,MIXED_SENTIMENT,DISAMBIGUATION_SUBTYPE,DISAMBIGUATION_NAME,DISAMBIGUATION_RESOURCE
1,732073884,Location,Singapore,0.963296,2,0.980472,0,neutral,0.094289,0.710903,0.032339,0.036191,0.091972,,,Singapore,http://dbpedia.org/resource/Singapore
1,732073884,Location,Malaya,0.672229,1,0.259889,0,neutral,0.094289,0.710903,0.032339,0.036191,0.091972,,"['Country', 'GovernmentalJurisdiction']",Malaysia,http://dbpedia.org/resource/Malaysia
1,732073884,Quantity,700 years,0.149159,1,0.8,0,neutral,0.183738,0.62263,0.061831,0.068869,0.027331,,,,
1,732073884,Location,Britain,0.029647,1,0.998033,0,neutral,0.183738,0.62263,0.061831,0.068869,0.027331,,,,
1,732073562,Location,Singapore,0.978348,1,0.993483,0.808197,positive,0.095235,0.44901,0.118361,0.040952,0.085738,,,Singapore,http://dbpedia.org/resource/Singapore
1,711032212,Location,Singapore,0.9999,2,0.99999,0.902198,positive,0.049955,0.912435,0.023665,0.003629,0.00815,,,Singapore,http://dbpedia.org/resource/Singapore
1,705159240,Location,Singapore,0.978348,1,0.975669,0,neutral,0.142944,0.562787,0.071544,0.179257,0.018763,,,Singapore,http://dbpedia.org/resource/Singapore
1,702519298,Facility,National Museum,0.978348,1,0.643511,0,neutral,0.204541,0.387564,0.205656,0.20363,0.057275,,,,
1,698779769,Location,Singapore,0.963296,1,0.98929,0.924562,positive,0.314304,0.437703,0.079096,0.021993,0.010834,,,Singapore,http://dbpedia.org/resource/Singapore
1,698779769,Person,Michael,0.76916,1,0.977511,0.924562,positive,0.314304,0.437703,0.079096,0.021993,0.010834,,,,
1,694601238,Location,Singapore,0.978348,1,0.944099,0.886271,positive,0.034029,0.460583,0.026374,0.02078,0.014783,,,Singapore,http://dbpedia.org/resource/Singapore
1,693294805,Location,Singapore,0.978348,1,0.997167,0.994385,positive,0.183908,0.675679,0.004561,0.014554,0.040756,,,Singapore,http://dbpedia.org/resource/Singapore
1,689468103,Facility,Fort Canning Park,0.963296,1,0.986906,0.0,neutral,0.039482,0.390214,0.297981,0.054538,0.051179,,,,
