WEBSITE_ID,REVIEW_ID,TYPE,TEXT,RELEVANCE,COUNT,CONFIDENCE,SENTIMENT_SCORE,SENTIMENT_LABEL,SADNESS,JOY,FEAR,DISGUST,ANGER,MIXED_SENTIMENT,DISAMBIGUATION_SUBTYPE,DISAMBIGUATION_NAME,DISAMBIGUATION_RESOURCE
1,739933513,Facility,Beautiful waterfront park,0.963296,1,0.62897,0.977985,positive,0.018952,0.926008,0.015451,0.012533,0.004437,,,,
1,739933513,Location,Singapore,0.173517,1,0.978064,0.977985,positive,0.018952,0.926008,0.015451,0.012533,0.004437,,,Singapore,http://dbpedia.org/resource/Singapore
1,739232738,Location,Singapore,0.978348,1,0.976381,0,neutral,0.488733,0.397296,0.034465,0.005521,0.027711,,,Singapore,http://dbpedia.org/resource/Singapore
1,736024499,Facility,Marina Bay Sands,0.954265,1,0.209126,0,neutral,0.04965,0.701979,0.063073,0.063612,0.054724,,,,
1,736024499,Facility,Great place,0.659017,1,0.609871,0,neutral,0.04965,0.701979,0.063073,0.063612,0.054724,,,,
1,736024499,Quantity,25 dollars,0.63693,1,0.8,0,neutral,0.208809,0.288329,0.062041,0.131289,0.283771,,,,
1,736024499,Location,Singapore,0.631049,1,0.995078,0,neutral,0.157792,0.203635,0.074941,0.062807,0.073229,,,Singapore,http://dbpedia.org/resource/Singapore
1,736024499,Facility,Clarke Quay,0.598119,1,0.89216,0,neutral,0.04965,0.701979,0.063073,0.063612,0.054724,,,,
1,735198500,Facility,Fullerton Bay Hotel,0.953262,1,0.78471,0.810327,positive,0.026501,0.716713,0.034255,0.033582,0.101172,,,,
1,735198500,GeographicFeature,Marina Bay,0.728581,1,0.531908,0.850798,positive,0.11952,0.568187,0.056269,0.02931,0.041928,,,,
1,735198500,Location,Singapore,0.559623,2,0.978359,0.820455,positive,0.027075,0.576519,0.018441,0.047967,0.022327,,,Singapore,http://dbpedia.org/resource/Singapore
1,735198500,Facility,Marina Bay Sands,0.478487,1,0.068117,0.806402,positive,0.154582,0.646382,0.096156,0.04262,0.061538,,,,
1,735198500,Quantity,20 min,0.329968,1,0.8,0.0,neutral,0.374472,0.162903,0.153876,0.232792,0.275825,,,,
1,735198500,Company,Facebook,0.251703,1,0.981319,0.810327,positive,0.026501,0.716713,0.034255,0.033582,0.101172,,"['Website', 'Organization', 'VentureFundedCompany']",Facebook,http://dbpedia.org/resource/Facebook
