WEBSITE_ID,REVIEW_ID,TYPE,TEXT,RELEVANCE,COUNT,CONFIDENCE,SENTIMENT_SCORE,SENTIMENT_LABEL,SADNESS,JOY,FEAR,DISGUST,ANGER,MIXED_SENTIMENT,DISAMBIGUATION_SUBTYPE,DISAMBIGUATION_NAME,DISAMBIGUATION_RESOURCE
1,725699119,Location,Singapore,0.978348,1,0.999312,0.9691,positive,0.284957,0.378261,0.142099,0.031525,0.080323,,,Singapore,http://dbpedia.org/resource/Singapore
1,696057994,GeographicFeature,Marina Bay,0.963296,1,0.49301,0.0,neutral,0.238881,0.444571,0.158651,0.041467,0.028946,,,,
1,696057994,Location,Singapore,0.3426,1,0.985945,0.969385,positive,0.091914,0.829188,0.019658,0.030505,0.032355,,,Singapore,http://dbpedia.org/resource/Singapore
1,695370858,Location,singapore,0.978348,1,0.999164,0.894733,positive,0.035027,0.832764,0.010302,0.014019,0.031846,,,Singapore,http://dbpedia.org/resource/Singapore
1,692098928,Location,Singapore,0.978348,1,0.99972,0,neutral,0.105991,0.47646,0.053603,0.097748,0.094185,,,Singapore,http://dbpedia.org/resource/Singapore
1,688303974,Facility,Marina Bay Sands,0.978348,1,0.063936,0.825378,positive,0.034301,0.41516,0.04503,0.010007,0.014614,,,,
1,681561457,Location,Singapore,0.978348,1,0.956492,0.95148,positive,0.097028,0.819902,0.003155,0.034524,0.022463,,,Singapore,http://dbpedia.org/resource/Singapore
1,673647609,Facility,Fullerton hotel,0.978348,1,0.659313,0,neutral,0.033399,0.68906,0.103259,0.048429,0.066328,,"['Location', 'Building']",The_Fullerton_Hotel_Singapore,http://dbpedia.org/resource/The_Fullerton_Hotel_Singapore
1,671759528,Location,Singapore,0.9999,2,0.999207,0.97656,positive,0.012961,0.902227,0.029031,0.010193,0.006026,,,Singapore,http://dbpedia.org/resource/Singapore
1,669342147,Location,Singapore,0.978348,1,0.984525,0,neutral,0.083597,0.421651,0.039878,0.082026,0.047464,,,Singapore,http://dbpedia.org/resource/Singapore
1,656604361,Quantity,15 minute,0.963296,1,0.8,0.0,neutral,0.290286,0.258196,0.140685,0.192201,0.055734,,,,
1,656604361,Location,Hong Kong,0.286531,1,0.993162,-0.429316,negative,0.116772,0.41455,0.156677,0.119066,0.054646,,"['HumanLanguage', 'AdministrativeDivision', 'Country', 'GovernmentalJurisdiction', 'BodyOfWater', 'CityTown', 'Cuisine']",Hong_Kong,http://dbpedia.org/resource/Hong_Kong
1,656221032,Location,Singapore,0.978348,1,0.966923,0.976508,positive,0.078779,0.82097,0.030206,0.00238,0.021089,,,Singapore,http://dbpedia.org/resource/Singapore
1,655807193,Facility,Marina Bay Sands hotel,0.978348,1,0.165264,0.746173,positive,0.099586,0.386013,0.141361,0.136923,0.202231,,,,
1,652939215,Location,Singapore City,0.978348,1,0.927204,0.724232,positive,0.154125,0.492406,0.020918,0.028305,0.004659,,,Singapore,http://dbpedia.org/resource/Singapore
1,650322028,Location,Singapore,0.978348,1,0.999642,0.92791,positive,0.065156,0.86115,0.060633,0.006428,0.00757,,,Singapore,http://dbpedia.org/resource/Singapore
1,646133837,Facility,Marina Bay Sands,0.978348,1,0.014221,0.954398,positive,0.023569,0.746334,0.0791,0.043429,0.012509,,,,
1,644653981,Quantity,100 Meter,0.963296,1,0.8,0.824206,positive,0.021441,0.519314,0.088495,0.018713,0.059299,,,,
1,644653981,Quantity,20 Minutes,0.894705,1,0.8,0.81264,positive,0.2467,0.54511,0.059657,0.100208,0.046805,,,,
1,643978318,Location,Fullerton,0.963296,1,0.189517,0.809258,positive,0.066744,0.537583,0.10977,0.109615,0.148656,,,,
1,643978318,Quantity,one day,0.696716,1,0.8,0.809258,positive,0.066744,0.537583,0.10977,0.109615,0.148656,,,,
1,637270864,Location,Singapore,0.963296,1,0.998697,0.809091,positive,0.034947,0.452824,0.059866,0.018501,0.014564,,,Singapore,http://dbpedia.org/resource/Singapore
1,637270864,Facility,Marina Bay Sands,0.182277,1,0.027476,0.518655,positive,0.111808,0.341718,0.369043,0.119275,0.018767,,,,
1,635252197,Location,Singapore,0.9999,2,0.998202,0.97949,positive,0.018206,0.872511,0.011075,0.016965,0.016781,,,Singapore,http://dbpedia.org/resource/Singapore
1,634744420,Location,Singapore,0.978348,1,0.9984,0,neutral,0.136148,0.266714,0.129414,0.062293,0.145963,,,Singapore,http://dbpedia.org/resource/Singapore
1,632327117,Facility,Marina Bay sands,0.958279,1,0.188602,0.746273,positive,0.144869,0.353599,0.10842,0.065048,0.054377,,,,
1,632327117,GeographicFeature,Marnia bay sands,0.782172,1,0.381046,0.0,neutral,0.130874,0.592405,0.145083,0.118698,0.023366,,,,
1,632327117,Location,Dubai,0.172395,1,0.961354,0.577412,positive,0.107211,0.590066,0.097437,0.027448,0.035381,,,,
1,629808012,Location,Singapore,0.958279,1,0.881673,0.92728,positive,0.069546,0.504785,0.027242,0.036404,0.052676,,,Singapore,http://dbpedia.org/resource/Singapore
1,629808012,Facility,Marina Bay,0.472816,1,0.160122,-0.393512,negative,0.622311,0.050278,0.343027,0.069218,0.067045,,,,
1,629808012,Location,MISS.,0.014628,1,0.621931,-0.393512,negative,0.622311,0.050278,0.343027,0.069218,0.067045,,,,
1,628040381,Quantity,15mins,0.978348,1,0.8,0.947439,positive,0.330375,0.482844,0.017128,0.115847,0.057997,,,,
1,624199456,Location,Singapore,0.978348,3,1.0,-0.992086,negative,0.211754,0.117746,0.260404,0.120057,0.089695,,,Singapore,http://dbpedia.org/resource/Singapore
1,624199456,Location,Dubai,0.712273,1,0.999238,0.0,neutral,0.105819,0.141636,0.180543,0.053922,0.049292,,,,
1,624199456,Quantity,5 years,0.51691,1,0.8,0.739864,positive,0.40723,0.50098,0.012588,0.056467,0.043695,,,,
1,623084646,Facility,Waterfront Promenade,0.978348,1,0.812968,0.473103,positive,0.130559,0.142805,0.063534,0.118624,0.144458,1,,,
