WEBSITE_ID,REVIEW_ID,TEXT,RELEVANCE,COUNT,SENTIMENT_SCORE,SENTIMENT_LABEL,SADNESS,JOY,FEAR,DISGUST,ANGER,MIXED_SENTIMENT
1,739986468,Singapore river,0.804491,1,0.0,neutral,0.080944,0.265059,0.319475,0.061084,0.252641,
1,739986468,Old Hill Street Police Station,0.756748,1,0.852782,positive,0.189462,0.230739,0.197736,0.272842,0.18617,
1,739986468,Huge network of bars,0.736945,1,0.796371,positive,0.135104,0.776367,0.025686,0.033495,0.027474,
1,739986468,historical riverside,0.686211,1,0.0,neutral,0.080944,0.265059,0.319475,0.061084,0.252641,
1,739986468,loads of fun,0.605666,1,0.988616,positive,0.047551,0.899929,0.029701,0.009943,0.008472,
1,739986468,short visit,0.596674,1,0.664527,positive,0.109627,0.552117,0.098054,0.038956,0.041929,
1,739986468,Singapore River Cruise,0.571783,1,0.0,neutral,0.072237,0.085515,0.063224,0.028324,0.190101,
1,739986468,Lots of great hotels,0.543548,1,0.96702,positive,0.017796,0.868358,0.077569,0.020994,0.010148,
1,739986468,activities,0.527116,1,0.988616,positive,0.047551,0.899929,0.029701,0.009943,0.008472,
1,739986468,Cavenagh Bridge,0.525821,1,0.664527,positive,0.109627,0.552117,0.098054,0.038956,0.041929,
1,739986468,G-Max Reverse Bungy,0.523451,1,0.824776,positive,0.101792,0.679088,0.054866,0.015879,0.090346,
1,739986468,pubs,0.521384,1,0.796371,positive,0.135104,0.776367,0.025686,0.033495,0.027474,
1,739986468,night,0.520252,1,0.988616,positive,0.047551,0.899929,0.029701,0.009943,0.008472,
1,739986468,fun,0.518304,1,0.796371,positive,0.070225,0.886494,0.022236,0.01346,0.009344,
1,739986468,glamour,0.51764,1,0.796371,positive,0.135104,0.776367,0.025686,0.033495,0.027474,
1,739986468,attractions,0.512456,1,0.988616,positive,0.047551,0.899929,0.029701,0.009943,0.008472,
1,739986468,prior reservation,0.463954,1,0.0,neutral,0.072237,0.085515,0.063224,0.028324,0.190101,
1,739986468,amazing sights,0.457915,1,0.988616,positive,0.047551,0.899929,0.029701,0.009943,0.008472,
1,739986468,boat quay,0.44333,1,0.0,neutral,0.080944,0.265059,0.319475,0.061084,0.252641,
1,739986468,great sight,0.417658,1,0.766264,positive,0.189462,0.230739,0.197736,0.272842,0.18617,
1,739986468,rides,0.381002,1,0.793759,positive,0.101792,0.679088,0.054866,0.015879,0.090346,
1,738982037,Drink beer,0.99683,1,-0.261723,negative,0.078566,0.539363,0.056814,0.133151,0.051491,
1,738982037,tap beer.First hand experience,0.678988,1,-0.261723,negative,0.078566,0.539363,0.056814,0.133151,0.051491,
1,738982037,bottles,0.641384,1,-0.261723,negative,0.078566,0.539363,0.056814,0.133151,0.051491,
1,738982037,restaurants,0.613075,1,-0.261723,negative,0.078566,0.539363,0.056814,0.133151,0.051491,
1,738982037,pubs,0.602606,1,-0.261723,negative,0.078566,0.539363,0.056814,0.133151,0.051491,
1,738982037,beer,0.592552,1,0.0,neutral,0.060394,0.425297,0.06833,0.149751,0.109271,
1,736575999,great place,0.999783,1,0.975769,positive,0.033365,0.879532,0.019549,0.023573,0.024678,
1,736575999,bustle of Singapore,0.442943,1,0.975769,positive,0.033365,0.879532,0.019549,0.023573,0.024678,
1,736575999,hussle,0.076699,1,0.975769,positive,0.033365,0.879532,0.019549,0.023573,0.024678,
1,736575999,privelage,0.059397,1,0.975769,positive,0.033365,0.879532,0.019549,0.023573,0.024678,
1,718313522,Clarke quay,0.95155,1,0.0,neutral,0.222659,0.33311,0.21351,0.108156,0.075862,
1,718313522,ice cream,0.796064,1,0.0,neutral,0.330594,0.502286,0.064655,0.069913,0.051537,
1,718313522,Turkish ice-cream vendor,0.790083,1,0.0,neutral,0.330594,0.502286,0.064655,0.069913,0.051537,
1,718313522,lots of restaurants,0.624789,1,0.0,neutral,0.222659,0.33311,0.21351,0.108156,0.075862,
1,718313522,Lots of food choices,0.406641,1,0.677511,positive,0.144769,0.646886,0.097274,0.050636,0.054657,
1,718313522,banks of a river,0.206919,1,0.0,neutral,0.222659,0.33311,0.21351,0.108156,0.075862,
1,718313522,show,0.110455,1,0.0,neutral,0.330594,0.502286,0.064655,0.069913,0.051537,
1,717450060,lovely restaurant,0.834994,1,0.944318,positive,0.027486,0.439584,0.040081,0.034256,0.010695,
1,717450060,quaint waterfront area,0.826387,1,0.944318,positive,0.027486,0.439584,0.040081,0.034256,0.010695,
1,717450060,variety of food,0.733824,1,0.0,neutral,0.38703,0.192542,0.207592,0.222482,0.052034,
1,717450060,Deals,0.628795,1,0.0,neutral,0.38703,0.192542,0.207592,0.222482,0.052034,
1,717450060,complete landscape,0.600308,1,0.554314,positive,0.044113,0.269566,0.073291,0.073805,0.022373,
1,717450060,drinks,0.576446,1,0.0,neutral,0.38703,0.192542,0.207592,0.222482,0.052034,
1,717450060,ideal restaurant,0.564548,1,0.0,neutral,0.38703,0.192542,0.207592,0.222482,0.052034,
1,717450060,pubs,0.557696,1,0.554314,positive,0.044113,0.269566,0.073291,0.073805,0.022373,
1,717450060,Places,0.554703,1,0.0,neutral,0.197211,0.286494,0.084059,0.132708,0.21123,
1,717450060,Restaurants,0.55348,1,0.554314,positive,0.044113,0.269566,0.073291,0.073805,0.022373,
1,717450060,hued lights,0.545097,1,0.554314,positive,0.044113,0.269566,0.073291,0.073805,0.022373,
1,717450060,person,0.541738,1,0.0,neutral,0.38703,0.192542,0.207592,0.222482,0.052034,
1,717450060,waterfront,0.531177,1,0.0,neutral,0.041281,0.522202,0.04387,0.055909,0.025943,
1,717450060,place,0.527434,1,0.0,neutral,0.03071,0.669444,0.048869,0.062659,0.018819,
1,717450060,Ambience,0.526485,1,0.754408,positive,0.070165,0.519773,0.032954,0.047475,0.077931,
1,717450060,friends,0.514326,1,0.685385,positive,0.340356,0.425216,0.05474,0.045517,0.100243,
1,717450060,leisure evening,0.504562,1,0.685385,positive,0.340356,0.425216,0.05474,0.045517,0.100243,
1,717450060,oomph factor,0.457206,1,0.554314,positive,0.044113,0.269566,0.073291,0.073805,0.022373,
1,717450060,live singing,0.457206,1,0.754408,positive,0.03071,0.669444,0.048869,0.062659,0.018819,
1,717450060,Singapore,0.362458,1,0.944318,positive,0.027486,0.439584,0.040081,0.034256,0.010695,
1,716729909,beautiful waterfront,0.942577,1,0.988195,positive,0.235341,0.68194,0.047635,0.028567,0.027636,
1,716729909,best locations,0.860631,1,0.902853,positive,0.029144,0.787719,0.006087,0.009979,0.026812,
1,716729909,accommodation,0.691986,1,0.0,neutral,0.266863,0.005128,0.373028,0.089901,0.222236,
1,716729909,expensive ad,0.473167,1,0.0,neutral,0.266863,0.005128,0.373028,0.089901,0.222236,
1,716729909,Singapore,0.073052,1,0.902853,positive,0.029144,0.787719,0.006087,0.009979,0.026812,
1,716177811,Great bars,0.998773,1,0.972278,positive,0.034219,0.906223,0.01714,0.004192,0.015855,
1,716177811,good music,0.986877,1,0.972278,positive,0.034219,0.906223,0.01714,0.004192,0.015855,
1,716177811,world class,0.798937,1,0.869097,positive,0.363,0.396532,0.088559,0.038155,0.097216,
1,716177811,dining experience,0.686519,1,0.869097,positive,0.363,0.396532,0.088559,0.038155,0.097216,
1,716177811,heaps,0.530224,1,0.869097,positive,0.363,0.396532,0.088559,0.038155,0.097216,
1,716177811,atmosphere,0.520572,1,0.972278,positive,0.034219,0.906223,0.01714,0.004192,0.015855,
1,716177811,expensive la,0.19887,1,0.869097,positive,0.363,0.396532,0.088559,0.038155,0.097216,
1,716177811,Singapore,0.130833,1,0.869097,positive,0.363,0.396532,0.088559,0.038155,0.097216,
1,716177811,soak,0.125587,1,0.972278,positive,0.034219,0.906223,0.01714,0.004192,0.015855,
1,714167077,day stay,0.900794,1,0.986824,positive,0.17485,0.374601,0.078867,0.099725,0.048217,
1,714167077,chilli crab,0.7578,2,0.952444,positive,0.211766,0.513735,0.070484,0.043103,0.018733,
1,714167077,restaurant,0.651725,1,0.986824,positive,0.17485,0.374601,0.078867,0.099725,0.048217,
1,714167077,service,0.586786,1,0.986824,positive,0.17485,0.374601,0.078867,0.099725,0.048217,
1,714167077,food,0.571461,1,0.986824,positive,0.17485,0.374601,0.078867,0.099725,0.048217,
1,714167077,dumplings,0.542509,1,0.986824,positive,0.17485,0.374601,0.078867,0.099725,0.048217,
1,714167077,singapore,0.344617,1,0.986824,positive,0.17485,0.374601,0.078867,0.099725,0.048217,
1,703818176,Plenty of food options,0.848948,1,0.884814,positive,0.217066,0.457829,0.028737,0.038992,0.066984,
1,703818176,Central Point,0.775416,1,0.913987,positive,0.264553,0.453327,0.163895,0.068598,0.129389,
1,703818176,nights of our stay,0.766039,1,0.913987,positive,0.264553,0.453327,0.163895,0.068598,0.129389,
1,703818176,good service,0.762546,1,0.990767,positive,0.03998,0.834248,0.058027,0.013533,0.088202,
1,703818176,Excellent food,0.756165,1,0.990767,positive,0.03998,0.834248,0.058027,0.013533,0.088202,
1,703818176,favourite place,0.640504,1,0.884814,positive,0.217066,0.457829,0.028737,0.038992,0.066984,
1,703818176,river,0.573771,3,0.724761,positive,0.088004,0.714543,0.166474,0.01593,0.069635,1
1,703818176,dessert,0.542118,1,0.973728,positive,0.081669,0.885034,0.013787,0.004533,0.014015,
1,703818176,restaurants,0.536754,1,-0.62279,negative,0.261291,0.081109,0.512244,0.062632,0.053151,
1,703818176,night,0.534666,2,0.990767,positive,0.065501,0.787923,0.071833,0.016826,0.099042,
1,703818176,bars,0.530061,1,0.884814,positive,0.217066,0.457829,0.028737,0.038992,0.066984,
1,703818176,dinner,0.529753,1,0.913987,positive,0.264553,0.453327,0.163895,0.068598,0.129389,
1,703818176,entertainment,0.526986,1,0.884814,positive,0.217066,0.457829,0.028737,0.038992,0.066984,
1,703818176,mango,0.525853,1,0.973728,positive,0.081669,0.885034,0.013787,0.004533,0.014015,
1,703818176,boats,0.518366,1,0.990767,positive,0.03998,0.834248,0.058027,0.013533,0.088202,
1,703818176,outdoor seating,0.496773,1,-0.62279,negative,0.261291,0.081109,0.512244,0.062632,0.053151,
1,703818176,sticky rice,0.481732,1,0.973728,positive,0.081669,0.885034,0.013787,0.004533,0.014015,
1,703818176,Renn Thai,0.441885,1,0.942299,positive,0.217066,0.457829,0.028737,0.038992,0.066984,
1,703818176,time,0.384944,1,0.990767,positive,0.03998,0.834248,0.058027,0.013533,0.088202,
1,699875761,nice place,0.970551,1,0.800997,positive,0.0493,0.725537,0.067401,0.094867,0.015111,
1,699875761,Reviews,0.811719,1,0.800997,positive,0.0493,0.725537,0.067401,0.094867,0.015111,
1,699875761,activities,0.638243,1,0.800997,positive,0.0493,0.725537,0.067401,0.094867,0.015111,
1,699875761,pictures,0.585918,1,0.800997,positive,0.0493,0.725537,0.067401,0.094867,0.015111,
1,699875761,shops,0.571086,1,0.800997,positive,0.0493,0.725537,0.067401,0.094867,0.015111,
1,699875761,food,0.558755,1,0.800997,positive,0.0493,0.725537,0.067401,0.094867,0.015111,
1,699875761,bars,0.548529,1,0.800997,positive,0.0493,0.725537,0.067401,0.094867,0.015111,
1,698611877,Happy hour,0.936077,1,0.844831,positive,0.11373,0.848217,0.008147,0.014336,0.009743,
1,698611877,Masses of F&B choices,0.890585,1,0.809928,positive,0.098826,0.365325,0.132428,0.034404,0.068072,
1,698611877,Nice walk,0.701882,1,0.836743,positive,0.071465,0.730917,0.068077,0.020742,0.03356,
1,698611877,Head Bay direction,0.667506,1,0.0,neutral,0.327837,0.214983,0.195519,0.124636,0.146221,
1,698611877,Easy link,0.654035,1,0.0,neutral,0.0756,0.42459,0.107154,0.007417,0.024574,
1,698611877,Bay,0.561069,1,0.0,neutral,0.080749,0.656024,0.131833,0.027922,0.101964,
1,698611877,Lots of options,0.549363,1,0.0,neutral,0.17191,0.328427,0.079866,0.007065,0.027825,
1,698611877,boat,0.547223,1,0.0,neutral,0.070343,0.338449,0.256829,0.026843,0.225739,
1,698611877,waterfront,0.536162,1,0.809928,positive,0.098826,0.365325,0.132428,0.034404,0.068072,
1,698611877,world,0.534917,1,0.0,neutral,0.249908,0.551572,0.110348,0.085726,0.072475,
1,698611877,MRT,0.524523,1,0.836743,positive,0.0756,0.42459,0.107154,0.007417,0.024574,
1,698611877,water,0.524523,1,0.844831,positive,0.187879,0.356888,0.207709,0.060871,0.111746,
