WEBSITE_ID,REVIEW_ID,TYPE,TEXT,RELEVANCE,COUNT,CONFIDENCE,SENTIMENT_SCORE,SENTIMENT_LABEL,SADNESS,JOY,FEAR,DISGUST,ANGER,MIXED_SENTIMENT,DISAMBIGUATION_SUBTYPE,DISAMBIGUATION_NAME,DISAMBIGUATION_RESOURCE
1,698041285,GeographicFeature,Mount Faber,0.95577,1,0.482514,0.457909,positive,0.072462,0.665239,0.188669,0.060534,0.053313,,,,
1,698041285,Facility,Hort Park,0.907747,1,0.975775,0.457909,positive,0.072462,0.665239,0.188669,0.060534,0.053313,,,,
1,698041285,Facility,Kent Ridge Park,0.850734,1,0.918063,0.457909,positive,0.072462,0.665239,0.188669,0.060534,0.053313,,,,
1,698041285,Location,Singapore,0.648835,1,0.998455,0.457909,positive,0.072462,0.665239,0.188669,0.060534,0.053313,,,Singapore,http://dbpedia.org/resource/Singapore
1,690216807,Location,nyc,0.958279,1,0.95852,0.0,neutral,0.140513,0.646859,0.11401,0.00645,0.049355,,,,
1,690216807,Location,India,0.225448,1,0.996196,0.61981,positive,0.244471,0.485394,0.162442,0.029968,0.052294,,,,
1,690216807,Location,China,0.181604,1,0.996419,0.61981,positive,0.244471,0.485394,0.162442,0.029968,0.052294,,,,
1,666886190,Facility,Mount Faber,0.954265,1,0.744406,0.0,neutral,0.252289,0.045432,0.063124,0.053244,0.261642,,,,
1,666886190,GeographicFeature,Blangah Hill,0.794166,1,0.439662,0.980628,positive,0.252289,0.045432,0.063124,0.053244,0.261642,,,,
1,666886190,Facility,Hort Park,0.456066,1,0.857577,0.681613,positive,0.12769,0.392044,0.078734,0.093555,0.097827,,,,
1,666886190,Person,Henderson,0.383197,1,0.964155,0.980628,positive,0.017212,0.934494,0.032162,0.007645,0.003435,,,,
1,666886190,Facility,Kent Ridge Park,0.350414,1,0.651408,0.681613,positive,0.04214,0.754808,0.073306,0.038356,0.040509,,,,
1,666577244,Facility,Hort Park,0.961146,3,0.996654,0.916538,positive,0.062899,0.274922,0.048121,0.503378,0.241377,,,,
1,666577244,Facility,Mt Faber Park,0.717355,1,0.929603,-0.713323,negative,0.40373,0.1124,0.166906,0.378873,0.176631,,,,
1,666577244,Quantity,10 minutes,0.321459,1,0.8,-0.713323,negative,0.40373,0.1124,0.166906,0.378873,0.176631,,,,
1,666577244,Location,Singapore,0.233358,1,0.992231,0.701493,positive,0.10314,0.787626,0.048354,0.014354,0.026214,,,Singapore,http://dbpedia.org/resource/Singapore
1,666577244,Person,Henderson,0.202393,1,0.931498,0.545265,positive,0.048496,0.536289,0.047183,0.045927,0.019446,,,,
1,666577244,Quantity,two hours,0.105805,1,0.8,0.983316,positive,0.059626,0.849402,0.035593,0.018316,0.045062,,,,
1,666577244,Facility,IKEA,0.027726,1,0.825976,0.778429,positive,0.218027,0.478721,0.251405,0.039151,0.064461,,,,
1,661097501,Quantity,2 hours,0.978348,1,0.8,0,neutral,0.209106,0.131202,0.11434,0.043766,0.201869,,,,
1,655665545,Location,Vivo City,0.978348,1,0.321612,0.555955,positive,0.08861,0.597427,0.078028,0.049889,0.10129,,,,
1,654463070,Location,Singapore,0.9999,2,0.99998,0.644214,positive,0.258989,0.493728,0.209892,0.03539,0.076645,,,Singapore,http://dbpedia.org/resource/Singapore
1,652033333,Quantity,10 km,0.963296,1,0.8,0,neutral,0.037537,0.145248,0.044221,0.037314,0.067227,,,,
1,652033333,Facility,Hort Park,0.58712,1,0.890303,0,neutral,0.09259,0.759961,0.064376,0.038169,0.019201,,,,
1,650422824,Facility,Kent Ridge Park,0.968313,2,0.962122,0.356862,positive,0.061389,0.770661,0.039269,0.048851,0.106054,,,,
1,650422824,Location,Singapore,0.119071,1,0.985587,0.747505,positive,0.068471,0.738424,0.025651,0.031333,0.016651,,,Singapore,http://dbpedia.org/resource/Singapore
