WEBSITE_ID,REVIEW_ID,TEXT,RELEVANCE,COUNT,SENTIMENT_SCORE,SENTIMENT_LABEL,SADNESS,JOY,FEAR,DISGUST,ANGER,MIXED_SENTIMENT
1,719740466,old girl,0.894056,1,0.639488,positive,0.217173,0.267618,0.167003,0.298461,0.301338,
1,719740466,eclectic collection,0.827277,1,0.0,neutral,0.133288,0.078985,0.047887,0.062854,0.056209,
1,719740466,San Franciscan,0.698159,1,0.0,neutral,0.19289,0.525254,0.05929,0.010254,0.141849,
1,719740466,lunch,0.623065,2,0.571676,positive,0.217173,0.267618,0.167003,0.298461,0.301338,
1,719740466,museum's exceptional cafe,0.556741,1,0.639488,positive,0.217173,0.267618,0.167003,0.298461,0.301338,
1,719740466,artefacts,0.554536,1,0.50409,positive,0.087983,0.666688,0.051306,0.102259,0.056528,
1,719740466,floors,0.520355,1,0.639488,positive,0.217173,0.267618,0.167003,0.298461,0.301338,
1,719740466,depths of the sea,0.478383,1,0.50409,positive,0.087983,0.666688,0.051306,0.102259,0.056528,
1,719740466,stellar display,0.401774,1,0.50409,positive,0.133288,0.078985,0.047887,0.062854,0.056209,
1,719740466,Asian art,0.396375,1,0.0,neutral,0.19289,0.525254,0.05929,0.010254,0.141849,
1,719740466,sands of time,0.396375,1,0.780097,positive,0.087983,0.666688,0.051306,0.102259,0.056528,
1,694603265,nice place,0.972276,1,0.971223,positive,0.060928,0.748911,0.0283,0.034417,0.0279,
1,694603265,lot,0.660311,1,0.0,neutral,0.072202,0.143595,0.074705,0.186218,0.117827,
1,694603265,displays,0.627461,1,0.0,neutral,0.072202,0.143595,0.074705,0.186218,0.117827,
1,694603265,Buddhism,0.598651,1,0.0,neutral,0.072202,0.143595,0.074705,0.186218,0.117827,
1,694603265,Christianity,0.581704,1,0.0,neutral,0.072202,0.143595,0.074705,0.186218,0.117827,
1,694603265,Hinduism,0.567578,1,0.0,neutral,0.072202,0.143595,0.074705,0.186218,0.117827,
1,694603265,Islam,0.555844,1,0.0,neutral,0.072202,0.143595,0.074705,0.186218,0.117827,
1,694603265,area,0.546118,1,0.971223,positive,0.060928,0.748911,0.0283,0.034417,0.0279,
1,694603265,region,0.546118,1,0.0,neutral,0.072202,0.143595,0.074705,0.186218,0.117827,
1,676445251,large collection of pottery,0.856859,1,0.0,neutral,0.150332,0.374532,0.168139,0.034093,0.079552,
1,676445251,ornate pieces,0.729038,1,0.0,neutral,0.150332,0.374532,0.168139,0.034093,0.079552,
1,676445251,lovely morning activity,0.711562,1,0.910204,positive,0.045829,0.877732,0.015751,0.017742,0.012328,
1,676445251,museum,0.704229,1,0.0,neutral,0.150332,0.374532,0.168139,0.034093,0.079552,
1,676445251,has pieces,0.567131,1,0.805196,positive,0.106288,0.720791,0.015808,0.006743,0.065757,
1,676445251,family,0.526858,1,0.910204,positive,0.045829,0.877732,0.015751,0.017742,0.012328,
1,676445251,region,0.526858,1,0.0,neutral,0.150332,0.374532,0.168139,0.034093,0.079552,
1,676445251,rooms,0.526858,1,0.805196,positive,0.0137,0.227289,0.179764,0.107755,0.045128,
1,676445251,different civilizations,0.491354,1,0.0,neutral,0.150332,0.374532,0.168139,0.034093,0.079552,
1,672579271,collection of artifacts,0.944446,1,0.932079,positive,0.072804,0.882165,0.016247,0.016512,0.009476,
1,672579271,hours,0.596741,1,0.0,neutral,0.204918,0.458487,0.135811,0.090525,0.203845,
1,672579271,collection,0.589648,1,0.46715,positive,0.14951,0.798325,0.017324,0.012037,0.020271,
1,672579271,museum,0.568325,1,0.0,neutral,0.204918,0.458487,0.135811,0.090525,0.203845,
