WEBSITE_ID,REVIEW_ID,TYPE,TEXT,RELEVANCE,COUNT,CONFIDENCE,SENTIMENT_SCORE,SENTIMENT_LABEL,SADNESS,JOY,FEAR,DISGUST,ANGER,MIXED_SENTIMENT,DISAMBIGUATION_SUBTYPE,DISAMBIGUATION_NAME,DISAMBIGUATION_RESOURCE
1,737741221,Organization,Info. Center,0.958279,1,0.199419,0.975802,positive,0.028106,0.564188,0.007703,0.004807,0.005734,,,,
1,737741221,Person,Joey,0.398509,1,0.99942,0.781852,positive,0.294151,0.349112,0.001331,0.111861,0.14752,,,,
1,737741221,Location,Singapore,0.252461,2,0.999983,0.851895,positive,0.084485,0.835755,0.03265,0.009292,0.029599,,,Singapore,http://dbpedia.org/resource/Singapore
1,692743040,Facility,Singapore visitor Center,0.95577,1,0.526524,0.860297,positive,0.097953,0.423201,0.18863,0.025353,0.054706,,,,
1,692743040,Facility,Orchard gateway,0.89511,1,0.676488,0.860297,positive,0.097953,0.423201,0.18863,0.025353,0.054706,,,,
1,692743040,Location,Singapore,0.459572,2,0.999969,0.860297,positive,0.2046,0.448127,0.174366,0.022168,0.025165,,,Singapore,http://dbpedia.org/resource/Singapore
1,692743040,Person,Joey,0.419026,3,1.0,0.846076,positive,0.221247,0.264657,0.071307,0.073549,0.0299,,,,
1,687686845,Location,Malaysia,0.978348,2,1.0,0.949637,positive,0.018196,0.604362,0.034796,0.048381,0.064538,,,,
1,687686845,Person,Joey,0.889497,1,0.981781,0.949637,positive,0.018196,0.604362,0.034796,0.048381,0.064538,,,,
1,682110810,Location,singapore,0.9999,2,0.999991,0.922865,positive,0.128085,0.366294,0.131052,0.046635,0.108742,,,Singapore,http://dbpedia.org/resource/Singapore
1,673573757,Quantity,3 day,0.958279,1,0.8,0,neutral,0.181118,0.317956,0.067011,0.042439,0.07461,,,,
1,673573757,Person,Brough,0.750046,1,0.999107,0,neutral,0.181118,0.317956,0.067011,0.042439,0.07461,,,,
1,673573757,Location,Singapore,0.40396,1,0.999617,0,neutral,0.181118,0.317956,0.067011,0.042439,0.07461,,,Singapore,http://dbpedia.org/resource/Singapore
1,670805429,Quantity,$12,0.963296,1,0.8,-0.714026,negative,0.386893,0.122904,0.168745,0.103066,0.221621,,,,
1,670805429,Quantity,100 gb,0.923318,1,0.8,-0.714026,negative,0.386893,0.122904,0.168745,0.103066,0.221621,,,,
1,669068065,Location,Singapore,0.978348,1,0.998377,0.973824,positive,0.068541,0.551707,0.03941,0.028605,0.089143,,,Singapore,http://dbpedia.org/resource/Singapore
1,657739820,Company,Singapore airline,0.978348,1,0.919931,0.829144,positive,0.127936,0.11219,0.065225,0.046234,0.07961,,"['Organization', 'Airline']",Singapore_Airlines,http://dbpedia.org/resource/Singapore_Airlines
1,652738864,Location,singapore,0.978348,1,0.944682,0.992974,positive,0.030673,0.633097,0.003215,0.006003,0.022096,,,Singapore,http://dbpedia.org/resource/Singapore
1,652450791,Organization,Singapore Visitor Centre,0.978348,1,0.704471,0.984066,positive,0.361802,0.246271,0.009234,0.089738,0.197944,,,,
1,648702155,Organization,Singapore Visitor Centre,0.963296,1,0.569962,0.436002,positive,0.257207,0.133939,0.065328,0.112888,0.274673,,,,
1,648702155,Location,Singapore,0.016486,1,0.999164,0.0,neutral,0.05449,0.747276,0.084021,0.04617,0.02809,,,Singapore,http://dbpedia.org/resource/Singapore
1,632023580,Location,Singapore,0.970822,3,0.999999,-0.810618,negative,0.380378,0.088815,0.120318,0.047375,0.057703,,,Singapore,http://dbpedia.org/resource/Singapore
1,632023580,Facility,Singapore Visitor Centre,0.924844,1,0.402594,0.642747,positive,0.231503,0.128996,0.096726,0.027492,0.260325,,,,
1,632023580,Person,Florence,0.428326,1,0.609015,0.954726,positive,0.036277,0.623745,0.014433,0.003728,0.070988,,,,
1,632023580,Quantity,4 hours,0.247609,1,0.8,0.0,neutral,0.095976,0.270961,0.045014,0.076286,0.058466,,,,
1,624108046,Quantity,$370,0.958279,1,0.8,0.758179,positive,0.03575,0.593771,0.223996,0.017391,0.00557,,,,
1,624108046,Quantity,$90,0.590464,1,0.8,0.592984,positive,0.03575,0.593771,0.223996,0.017391,0.00557,,,,
1,624108046,Person,Stephen,0.585084,1,0.997412,0.975238,positive,0.332277,0.342632,0.005926,0.105303,0.201371,,,Sheamus,http://dbpedia.org/resource/Sheamus
1,614325349,Person,Louis,0.968313,2,0.982229,0.997635,positive,0.022254,0.903981,0.01906,0.034237,0.017076,,,,
1,614325349,Quantity,2 days,0.260851,1,0.8,0.997635,positive,0.022254,0.903981,0.01906,0.034237,0.017076,,,,
1,614325349,Location,Singapore,0.205512,1,0.99829,0.997635,positive,0.022254,0.903981,0.01906,0.034237,0.017076,,,Singapore,http://dbpedia.org/resource/Singapore
1,605766859,GeographicFeature,emerald hill,0.978348,1,0.580306,0,neutral,0.050055,0.580128,0.027121,0.018156,0.0247,,,,
