WEBSITE_ID,REVIEW_ID,TYPE,TEXT,RELEVANCE,COUNT,CONFIDENCE,SENTIMENT_SCORE,SENTIMENT_LABEL,SADNESS,JOY,FEAR,DISGUST,ANGER,MIXED_SENTIMENT,DISAMBIGUATION_SUBTYPE,DISAMBIGUATION_NAME,DISAMBIGUATION_RESOURCE
1,739961221,Quantity,$25,0.952545,1,0.8,0.0,neutral,0.0,0.0,0.0,0.0,0.0,,,,
1,739961221,GeographicFeature,Sentosa island,0.769243,1,0.673634,0.980407,positive,0.185735,0.078163,0.277998,0.051074,0.300084,,"['Location', 'Island']",Sentosa,http://dbpedia.org/resource/Sentosa
1,739961221,GeographicFeature,Mount Faber peak,0.637086,1,0.372831,0.84498,positive,0.065528,0.615745,0.039082,0.008761,0.063822,,,,
1,739961221,Quantity,$10,0.546604,1,0.8,0.84498,positive,0.065528,0.615745,0.039082,0.008761,0.063822,,,,
1,739961221,Facility,universal studio,0.376272,1,0.260149,-0.71569,negative,0.629925,0.165158,0.162517,0.036621,0.043421,,,,
1,739961221,Person,Liang,0.304968,1,0.766516,0.84498,positive,0.065528,0.615745,0.039082,0.008761,0.063822,,,,
1,739961221,Person,Clark,0.205472,1,0.821299,0.84498,positive,0.065528,0.615745,0.039082,0.008761,0.063822,,,,
1,670764174,GeographicFeature,Sentosa island,0.978348,1,0.478729,0.678891,positive,0.221922,0.291248,0.142452,0.013388,0.338875,,"['Location', 'Island']",Sentosa,http://dbpedia.org/resource/Sentosa
1,652790168,Facility,Harbourfront station,0.953262,1,0.689403,0.0,neutral,0.219314,0.032301,0.054411,0.031981,0.232149,,,,
1,652790168,GeographicFeature,mount Faber,0.910367,1,0.497037,0.0,neutral,0.069487,0.255079,0.023433,0.071995,0.08815,,,,
1,652790168,Location,Singapore,0.901206,3,0.999999,0.0,neutral,0.226553,0.291666,0.050808,0.00757,0.077173,,,Singapore,http://dbpedia.org/resource/Singapore
1,652790168,Person,Faber Peak,0.605944,1,0.39314,0.977189,positive,0.157408,0.737503,0.019975,0.00658,0.015628,,,,
1,652790168,Quantity,one day,0.108261,1,0.8,0.0,neutral,0.396285,0.329424,0.067875,0.004752,0.089905,,,,
1,652790168,GeographicFeature,Sentosa Island,0.016579,1,0.606663,0.0,neutral,0.396285,0.329424,0.067875,0.004752,0.089905,,"['Location', 'Island']",Sentosa,http://dbpedia.org/resource/Sentosa
1,538249326,Location,Singapore,0.978348,1,0.930921,0,neutral,0.406904,0.062771,0.169094,0.018618,0.346137,,,Singapore,http://dbpedia.org/resource/Singapore
1,489909374,GeographicFeature,Mount Faber,0.958279,1,0.504588,0.0,neutral,0.056039,0.228381,0.028463,0.039838,0.056442,,,,
1,489909374,Facility,Harbourfront station,0.894634,1,0.51604,0.0,neutral,0.056039,0.228381,0.028463,0.039838,0.056442,,,,
1,489909374,Location,Singapore,0.293497,1,0.971119,0.995784,positive,0.132043,0.546877,0.056487,0.012158,0.04909,,,Singapore,http://dbpedia.org/resource/Singapore
1,479741284,Facility,Harbour Front,0.958279,1,0.346618,0.343891,positive,0.478819,0.068538,0.158988,0.021488,0.305682,,,,
1,479741284,Location,Sentosa,0.673429,1,0.445202,0.0,neutral,0.313191,0.122458,0.137102,0.092572,0.121531,,,,
1,479741284,Facility,Merlion Park,0.561904,1,0.776789,0.0,neutral,0.017008,0.883298,0.007707,0.004034,0.005856,,['Location'],Merlion_Park,http://dbpedia.org/resource/Merlion_Park
1,460491933,Location,Singapore,0.978348,1,0.99842,0.983857,positive,0.032628,0.867395,0.023439,0.033611,0.02525,,,Singapore,http://dbpedia.org/resource/Singapore
1,411083728,GeographicFeature,Faber Peak,0.963296,1,0.26161,0.408271,positive,0.220039,0.328225,0.176087,0.028592,0.182955,,,,
1,411083728,Location,Singapore,0.54971,1,0.984822,0.0,neutral,0.148122,0.33025,0.05101,0.043512,0.040154,,,Singapore,http://dbpedia.org/resource/Singapore
1,673316795,GeographicFeature,Mount Faber,0.963296,1,0.496519,0,neutral,0.304211,0.120325,0.06006,0.012203,0.204847,,,,
1,673316795,Location,Singapore,0.314683,1,0.998726,0,neutral,0.304211,0.120325,0.06006,0.012203,0.204847,,,Singapore,http://dbpedia.org/resource/Singapore
1,613825901,Facility,harbour point,0.958279,1,0.526523,0.87875,positive,0.228611,0.469645,0.107313,0.121421,0.215179,,,,
