WEBSITE_ID,REVIEW_ID,TYPE,TEXT,RELEVANCE,COUNT,CONFIDENCE,SENTIMENT_SCORE,SENTIMENT_LABEL,SADNESS,JOY,FEAR,DISGUST,ANGER,MIXED_SENTIMENT,DISAMBIGUATION_SUBTYPE,DISAMBIGUATION_NAME,DISAMBIGUATION_RESOURCE
1,678728180,Location,Singapore,0.978348,1,0.998904,0.946875,positive,0.088364,0.154211,0.070545,0.204263,0.092141,,,Singapore,http://dbpedia.org/resource/Singapore
1,678198127,Facility,Marine Bay Sands Hotel,0.963296,1,0.449092,0.0,neutral,0.065839,0.477977,0.129982,0.162097,0.084437,,,,
1,678198127,Location,Cloud Forest,0.126139,1,0.084022,0.885145,positive,0.054443,0.340212,0.106569,0.033798,0.009539,,,,
1,678188366,Quantity,35 meter,0.978348,1,0.8,0,neutral,0.094931,0.119519,0.198767,0.131647,0.495298,,,,
1,678184677,Location,Singapore,0.978348,1,0.971424,0.974438,positive,0.039374,0.750393,0.011261,0.036458,0.097328,,,Singapore,http://dbpedia.org/resource/Singapore
1,677303478,Quantity,1.5 hours,0.963296,1,0.8,0,neutral,0.440415,0.157712,0.204005,0.117563,0.222192,,,,
1,677303478,Quantity,3 hours,0.075123,1,0.8,0,neutral,0.440415,0.157712,0.204005,0.117563,0.222192,,,,
1,677129014,TwitterHandle,@mapamunditravel,0.978348,1,0.8,0.891423,positive,0.062108,0.391731,0.008145,0.180796,0.027324,,,,
1,677056308,Quantity,100%,0.978348,1,0.8,0.889141,positive,0.027562,0.686409,0.020226,0.043533,0.036743,,,,
1,675211173,Location,Singapore,0.978348,1,0.997182,0.676827,positive,0.077032,0.765029,0.033345,0.044471,0.072395,,,Singapore,http://dbpedia.org/resource/Singapore
1,672768773,Location,Singapore,0.978348,1,0.961888,0.751053,positive,0.041425,0.780276,0.026477,0.013166,0.032093,,,Singapore,http://dbpedia.org/resource/Singapore
1,672752175,Location,Singapore,0.978348,1,0.985703,0.934524,positive,0.048029,0.836731,0.021815,0.021355,0.007294,,,Singapore,http://dbpedia.org/resource/Singapore
1,672340014,Location,Singapore,0.978348,1,0.998579,0,neutral,0.084132,0.390545,0.142825,0.019238,0.022939,,,Singapore,http://dbpedia.org/resource/Singapore
1,672001105,Location,Singapore,0.9999,2,0.999914,0.940459,positive,0.01483,0.820951,0.010722,0.00916,0.021869,,,Singapore,http://dbpedia.org/resource/Singapore
1,671158281,Organization,fo,0.978348,1,0.553574,0.876023,positive,0.431736,0.317054,0.220711,0.058775,0.106938,,,,
1,670429478,GeographicFeature,hollow mountain,0.963296,1,0.892153,0.0,neutral,0.162407,0.387135,0.121123,0.061936,0.053067,,,,
1,670429478,Quantity,1 hour,0.453092,1,0.8,0.763785,positive,0.16623,0.630342,0.142984,0.035615,0.04857,,,,
1,669944405,Quantity,2 hours,0.978348,1,0.8,0.966221,positive,0.109086,0.767414,0.022697,0.03998,0.080055,,,,
1,669793211,Location,Singapore,0.978348,1,0.981851,0,neutral,0.077007,0.213734,0.090284,0.08359,0.07656,,,Singapore,http://dbpedia.org/resource/Singapore
1,667804221,Quantity,1 hour,0.963296,1,0.8,0.450555,positive,0.295063,0.423383,0.170589,0.063516,0.080055,,,,
1,667804221,Quantity,2 hours,0.372137,1,0.8,0.450555,positive,0.295063,0.423383,0.170589,0.063516,0.080055,,,,
1,667522974,Location,Singapore,0.978348,1,0.991641,0.771385,positive,0.038369,0.573909,0.02622,0.037745,0.050465,,,Singapore,http://dbpedia.org/resource/Singapore
1,667515272,Quantity,2 years,0.963296,1,0.8,0.965945,positive,0.076443,0.846046,0.020522,0.018568,0.017464,,,,
1,667515272,Location,Singapore,0.211323,1,0.998822,0.978758,positive,0.055273,0.325842,0.070033,0.083317,0.093985,,,Singapore,http://dbpedia.org/resource/Singapore
1,667298181,Quantity,4 hours,0.978348,1,0.8,0.93433,positive,0.136256,0.616478,0.038146,0.046105,0.042156,,,,
1,667187116,Location,Singapore,0.978348,1,0.997518,0.482713,positive,0.179443,0.112045,0.192916,0.044776,0.131084,,,Singapore,http://dbpedia.org/resource/Singapore
1,666887102,Location,Singapore,0.978348,1,0.99953,0.94866,positive,0.164998,0.506602,0.134216,0.03645,0.054291,,,Singapore,http://dbpedia.org/resource/Singapore
1,666524608,Quantity,2hrs,0.978348,1,0.8,-0.670418,negative,0.243126,0.181089,0.086057,0.063455,0.250492,,,,
1,666171072,Location,Singapore,0.978348,1,0.999068,0.674229,positive,0.068503,0.269082,0.057705,0.09407,0.023286,,,Singapore,http://dbpedia.org/resource/Singapore
1,666170704,Location,Singapore,0.978348,2,0.999646,0.694675,positive,0.179656,0.628815,0.054774,0.019979,0.085903,,,Singapore,http://dbpedia.org/resource/Singapore
1,666170704,GeographicFeature,Marina Bay,0.847405,1,0.520272,0.694675,positive,0.193989,0.674811,0.031494,0.015322,0.052408,,,,
