WEBSITE_ID,REVIEW_ID,TEXT,RELEVANCE,COUNT,SENTIMENT_SCORE,SENTIMENT_LABEL,SADNESS,JOY,FEAR,DISGUST,ANGER,MIXED_SENTIMENT
1,741819214,old son,0.749675,1,0.99015,positive,0.06373,0.874918,0.009192,0.037266,0.027054,
1,741819214,mother,0.614092,1,0.99015,positive,0.06373,0.874918,0.009192,0.037266,0.027054,
1,741819214,surreal feeling walking,0.546265,1,0.99015,positive,0.06373,0.874918,0.009192,0.037266,0.027054,
1,741098373,massive glass greenhouse,0.918111,1,0.990097,positive,0.179849,0.73846,0.031466,0.027573,0.029982,
1,741098373,old daughter,0.72086,1,-0.308556,negative,0.481113,0.293142,0.109592,0.220181,0.026154,
1,741098373,beautiful plants,0.62879,1,0.990097,positive,0.179849,0.73846,0.031466,0.027573,0.029982,
1,741098373,meters,0.584905,1,0.0,neutral,0.152073,0.399785,0.032883,0.047817,0.083857,
1,741098373,elevators,0.555957,1,0.862019,positive,0.039964,0.816585,0.035825,0.035577,0.048765,
1,741098373,escalators,0.539352,1,0.862019,positive,0.039964,0.816585,0.035825,0.035577,0.048765,
1,741098373,jacket,0.532477,1,0.930433,positive,0.062308,0.529304,0.006335,0.021,0.044717,
1,741098373,flowers,0.530689,1,0.990097,positive,0.179849,0.73846,0.031466,0.027573,0.029982,
1,741098373,mist,0.52532,1,0.0,neutral,0.152073,0.399785,0.032883,0.047817,0.083857,
1,741098373,place,0.520889,1,0.698004,positive,0.13811,0.641246,0.020291,0.024784,0.054671,
1,741098373,facility,0.520889,1,0.862019,positive,0.152073,0.399785,0.032883,0.047817,0.083857,
1,741098373,magnificent waterfall,0.503226,1,0.990097,positive,0.179849,0.73846,0.031466,0.027573,0.029982,
1,739906088,Lots of photo ops,0.912955,1,0.944048,positive,0.156181,0.655611,0.060461,0.047537,0.06308,
1,739906088,orchid exhibit,0.89288,1,0.944048,positive,0.054363,0.747267,0.037765,0.023512,0.028341,
1,739906088,teen,0.761406,1,0.960138,positive,0.096573,0.758481,0.064655,0.050316,0.010727,
1,739906088,Forest,0.570252,1,0.960138,positive,0.096573,0.758481,0.064655,0.050316,0.010727,
1,739906088,visit,0.157374,1,0.960138,positive,0.096573,0.758481,0.064655,0.050316,0.010727,
1,739233851,cloud forest,0.89056,1,0.0,neutral,0.223015,0.094675,0.284025,0.096798,0.030758,
1,739233851,carnivorous plants,0.719246,1,0.0,neutral,0.177391,0.421483,0.077026,0.267413,0.042184,
1,739233851,broad leaf plants,0.717446,1,0.0,neutral,0.055882,0.718263,0.137355,0.021355,0.079049,
1,739233851,entrance,0.619262,1,0.670224,positive,0.099239,0.703575,0.047713,0.022506,0.027222,
1,739233851,beautiful misty indoor waterfall,0.587241,1,0.602006,positive,0.099239,0.703575,0.047713,0.022506,0.027222,
1,739233851,Exit,0.561941,1,-0.931313,negative,0.449223,0.141088,0.315864,0.035998,0.134813,
