REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,REVIEW_CRAWLED_TIME
,4,208,//www.qyer.com/u/1862743,3,2016-04-26,原道教接管的庆德楼，新加坡早期的商人互助团体，位置紧邻天富宫。,2020-02-15 23:02:33.889725
