REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,REVIEW_CRAWLED_TIME
,4,132,//www.qyer.com/u/1202028,5,2018-05-31,从山脚下爬到山顶，并不高，山顶是圣淘沙缆车的始发地，也有一个餐厅。山顶风景很好。,2020-02-15 22:49:21.123381
