REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,REVIEW_CRAWLED_TIME
,4,133,//www.qyer.com/u/7963243,5,2017-03-31,新加坡国立大学University Town一处小山丘上保存的两段柏林墙残段，值得没去过柏林参观过柏林墙的朋友们看看，缅怀历史。,2020-02-15 22:49:31.093790
