REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,REVIEW_CRAWLED_TIME
,4,211,//www.qyer.com/u/1862743,4,2016-04-26,新加坡有70余个钦定国家古迹，这个教堂也是其中之一。,2020-02-03 22:47:26.482505
