REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,REVIEW_CRAWLED_TIME
,4,212,//www.qyer.com/u/1785428,4,2019-03-10,去海鲜共和国吃海鲜～～,2020-02-03 22:47:33.539758
