REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,REVIEW_CRAWLED_TIME
,4,166,//www.qyer.com/u/1862743,4,2016-04-26,现在这里被列为受保护的古迹，牌坊由校友设计，老牌华校。,2020-02-03 22:40:10.706415
