REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_URL,REVIEW_RATING,REVIEW_DATE,REVIEW_BODY,REVIEW_CRAWLED_TIME
,4,150,//www.qyer.com/u/9172332,4,2017-05-12,新加坡国家很小，人口稠密，人们的饮用水问题很短缺。这个展览馆（包括新生水工厂）可以让人们迅速地了解新加坡利用膜技术进行海水淡化、污水净化再利用等生产饮用水的方式，可以说是国家科学技术的一种展示，也是惠及人民。可以说是新加坡展示现代化国力的一个缩影。也是西方文化和科技带来的福利。,2020-02-03 22:37:40.770048
,4,150,//www.qyer.com/u/4597850,4,2017-08-23,在地图上的标记是错的。应该在新加坡新生水展览中心，麻烦后台改过来。地址是对的，但是地图标记是不对的。,2020-02-03 22:37:40.786139
