REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
66280,2,279,co****ean,5.0,2019-05-08,Not Available,新加坡国家文物局（National Heritage Board）于1993年8月1日由国家文物局与国家档案馆、国家博物馆和口述史部合并形成，是文化部下属的法定机构，其使命是保存新加坡多元化的文化遗产，以此来进行文化教育与国家建设，进而使其文化获得全球性的认可。它官网还有近期开展的活动，新加坡非常重视儿童教育，很多互动。,2020-02-16 18:20:29.541619
66281,2,279,M515shunyi1618,5.0,2019-06-29,Not Available,国家文物局是新加坡文化部下属的法定机构，每年都会退出法定文化活动，官网可以查询活动信息。,2020-02-16 18:20:29.548495
