REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
66768,2,359,M32****5623,5.0,2019-05-11,Not Available,Sembawang Park Playground 位于新加坡北部的三巴旺公园 是一个美丽的绿色公园 公园的战舰造型游乐场很特别 这是为了向二战期间沉没的两艘英国船只 威尔士亲王号和浅水号致敬,2020-02-16 18:45:14.708527
