REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
67265,2,452,_ceai****5795,4.0,2017-12-12,Not Available,正规而又专业的钓具，价格不便宜。,2020-02-16 19:16:44.414914
