REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
67234,2,439,_ceai****5795,4.0,2017-11-30,Not Available,演出很经典，演员们很专业很敬业。,2020-02-16 19:10:35.392925
67235,2,439,M25****8528,5.0,2018-01-10,Not Available,可以去看看的哦 如果有时间的话,2020-02-16 19:10:35.397794
