REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
67395,2,489,M44****533,5.0,2019-08-03,Not Available,教堂的建筑设计很醒目，内部有个巨大的圆形彩绘玻璃，阳光投射下来感觉很梦幻。,2020-02-16 19:27:03.507997
