REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
66721,2,346,co****ean,5.0,2019-05-09,Not Available,路过的时候看了一眼，真是家长们要逛街玩耍而寄存孩子的好地方…………很多人，设备挺多的，游乐项目多适合小朋友玩，很多都很有趣味,2020-02-16 18:41:50.774892
66722,2,346,coldwar,3.0,2017-10-21,Not Available,游戏中心墙上挂着巨大的动物海报，里面有一座桥，孩子们可以从桥的一端爬到另一头。有一个部分可以给孩子们画画和着色。还有一个乐高部分，和一个小咖啡馆，比较适合小朋友。,2020-02-16 18:41:50.779897
66723,2,346,_ceai****5795,4.0,2018-01-12,Not Available,设施和管理很到位，工作人员素质也高。,2020-02-16 18:41:50.785713
