REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
66740,2,352,co****ean,5.0,2019-05-05,Not Available,Puay heng noodles 其实就是培兴面，店铺不大，伙计也不多，但是完全不妨碍它生意火爆，很多人光顾，面很劲道，口感很好～,2020-02-16 18:43:16.716944
