REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
66734,2,348,Changzhi-,5.0,2019-04-04,Not Available,"今天,认真认真的听了一节旅游课,通过老师的讲解,我才真正的对旅游有了进一步的认识。旅游并不是简简单单的去游玩,并不是简简单单的去欣赏,去放松。下面我就谈谈自己对旅游的看法。",2020-02-16 18:42:21.313827
66735,2,348,_ceai****5795,4.0,2018-01-30,Not Available,香味扑鼻，在此总能找到适合自己的一款。,2020-02-16 18:42:21.319782
