REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
67307,2,461,旅游交友,5.0,2019-07-14,Not Available,Singapore dance theatre位于bugis +购物中心的七楼，是当地有名的。经常有不同的演出表演，供大家欣赏。是不错的地方。,2020-02-16 19:19:18.610261
67308,2,461,达达和妮妮,5.0,2018-06-27,Not Available,这个剧院挺棒的，据说建造也是有些年限了，有很多经典的剧目会在这里上演,2020-02-16 19:19:18.615025
67309,2,461,_ceai****5795,4.0,2017-11-30,Not Available,舞蹈很唯美，背景灯光也称得上一流。,2020-02-16 19:19:18.619775
67310,2,461,M15****577,5.0,2018-06-28,Not Available,来这里欣赏一场高雅艺术也不错。,2020-02-16 19:19:18.624308
