REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
66914,2,383,_ceai****5795,3.0,2018-02-13,Not Available,感受同泰国差不多，但性价比差不少。,2020-02-16 18:52:05.502075
