REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
67430,2,517,漫漫变老,3.0,2018-07-31,Not Available,这里是徒步游玩的好地方，人少自然景观很美。,2020-02-16 19:35:25.473837
