REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
65714,2,231,Todemmy,5.0,2019-05-10,Not Available,它敢声称是本地最大的蹦床乐园，除了大之外还有很多专业的项目。大人小孩都可以来挑战一下，公司也可以带队来这边做Team Work，三星新加坡前不久就在这搞了员工活动，超级带感。,2020-02-16 17:58:32.102699
65715,2,231,sunnycccc,5.0,2019-07-23,Not Available,这个好好玩哦 新加坡就是好玩的东西多,2020-02-16 17:58:32.107309
