REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
58763,2,87,Todemmy,5.0,2019-05-09,Not Available,SMU跑酷训练课程这个也太刺激了，从介绍里看到开始的部分还好，都是基础锻炼，拉筋等准备活动比较多，很专业的样子，对服装和鞋有一定要求,2020-02-16 16:23:02.239190
58764,2,87,M515shunyi1618,5.0,2019-07-01,Not Available,跑酷运动在新加坡是一个很风靡的运动，主要应用身体的协调做出各种高难度的动作，SMU跑酷都是有专人指导的，但是也要注意安全。,2020-02-16 16:23:02.243997
