REVIEW_ID,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
58770,2,90,288****700,3.0,2018-04-14,Not Available,新加坡的瑜伽课程和东南亚的瑜伽课程，都属于瑜伽课程中比较泰式化的课程内容,2020-02-16 16:23:50.867685
58771,2,90,_ceai****5795,4.0,2018-01-04,Not Available,在如此生态环境中的瑜珈更是享受。,2020-02-16 16:23:50.873429
