REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,2,438,co****ean,5.0,2019-05-05,Not Available,新加坡真是太大了，很多很有意思的文化在里面，就比如说这个，Teater Ekamatra建于 1988 年是一家非营盈利性剧院公司，致力于制作有关社会题材的戏剧。Teater Ekamatra 一直致力于发展和延伸马来戏剧定义和表现形式，并因此闻名于世，不过，它并未局限于仅用马来语进行表演。相反，它试图根据当下的本地和全球趋势在马来戏剧市场上展现自己并提高知名度。 Teater Ekamatra 以其文化多元主义、个人平等性及艺术卓越性为豪，同时不断反复评估其对社会的关切度和贡献。有很多展示它历史由来的宣传，收获很多～,2020-02-16 19:10:21.984364
