WEBSITE_ID,REVIEW_ID,OVERVALL_SCORE,LABEL
2,58758,-0.611563,negative
2,58759,0.948223,positive
2,58760,-0.58526,negative
2,58761,0.530991,positive
2,58762,0.65383,positive
