REVIEWER_URL,REVIEWER_NAME,RAW_HOME_LOCATION,CLEANED_HOME_LOCATION,NUMBER_OF_CONTRIBUTIONS,HELPFUL_VOTES,REVIEWER_UPDATED_TIME
https://www.tripadvisor.com.sg/Profile/MumsEd,MumsEd,"
Singapore, Singapore",,63,57,2020-01-30 14:36:34.558886
https://www.tripadvisor.com.sg/Profile/JLionstone,JLionstone,"
Hong Kong, China",,31,21,2020-01-30 14:36:34.910483
https://www.tripadvisor.com.sg/Profile/caroltay2018,caroltay2018,"
Singapore, Singapore",,248,63,2020-01-30 14:36:35.260688
https://www.tripadvisor.com.sg/Profile/McF352,McF352,"
Sydney, Australia",,34,19,2020-01-30 14:36:35.637385
https://www.tripadvisor.com.sg/Profile/ADXBS,ADXBS,"
Dubai, United Arab Emirates",,350,83,2020-01-30 14:36:35.967369
https://www.tripadvisor.com.sg/Profile/vipi0017,vipi0017,"
New Delhi, National Capital Territory of Delhi, India",,628,117,2020-01-30 14:36:36.331247
https://www.tripadvisor.com.sg/Profile/CKuriyama,CKuriyama,"
Singapore, Singapore",,149,67,2020-01-30 14:36:36.748202
https://www.tripadvisor.com.sg/Profile/mossiec,mossiec,"
County Wicklow, Ireland",,24,5,2020-01-30 14:36:37.073876
https://www.tripadvisor.com.sg/Profile/Leanne T,Leanne T,"
Singapore, Singapore",,17,3,2020-01-30 14:36:37.424103
https://www.tripadvisor.com.sg/Profile/tebehem,tebehem,"
Texas",,232,106,2020-01-30 14:36:37.791909
https://www.tripadvisor.com.sg/Profile/FerrisXL,FerrisXL,"
Amsterdam, The Netherlands",,308,143,2020-01-30 14:36:43.699212
https://www.tripadvisor.com.sg/Profile/sbtholen,sbtholen,,,1,,2020-01-30 14:36:43.972400
https://www.tripadvisor.com.sg/Profile/stpn_fz,stpn_fz,"
Singapore, Singapore",,281,82,2020-01-30 14:36:44.298168
https://www.tripadvisor.com.sg/Profile/HungryMao,HungryMao,"
Singapore, Singapore",,135,347,2020-01-30 14:36:44.668935
https://www.tripadvisor.com.sg/Profile/JamesB6612,JamesB6612,"
United Kingdom",,9,11,2020-01-30 14:37:09.046730
https://www.tripadvisor.com.sg/Profile/Clodruss,Clodruss,"
Singapore, Singapore",,463,260,2020-01-30 14:37:09.454517
https://www.tripadvisor.com.sg/Profile/LukeNgKC,LukeNgKC,"
Hong Kong, China",,14,11,2020-01-30 14:37:09.800709
https://www.tripadvisor.com.sg/Profile/konstandy,konstandy,"
singapore",,39,26,2020-01-30 14:37:10.109540
https://www.tripadvisor.com.sg/Profile/janepA8674EM,janepA8674EM,"
Toronto, Canada",,53,17,2020-01-30 14:37:10.462494
https://www.tripadvisor.com.sg/Profile/Cath G,Cath G,"
Manchester, United Kingdom",,16,11,2020-01-30 14:37:10.782403
https://www.tripadvisor.com.sg/Profile/denniskwan72,denniskwan72,"
Singapore, Singapore",,109,8,2020-01-30 14:37:11.113405
https://www.tripadvisor.com.sg/Profile/TeganThomas,TeganThomas,"
Hampshire, United Kingdom",,116,67,2020-01-30 14:37:11.446666
https://www.tripadvisor.com.sg/Profile/Priyankashetty_132,Priyankashetty_132,,,98,12,2020-01-30 14:37:11.817760
https://www.tripadvisor.com.sg/Profile/Dee S,Dee S,,,55,10,2020-01-30 14:37:12.156304
https://www.tripadvisor.com.sg/Profile/natc123,natc123,"
Sydney, Australia",,54,48,2020-01-30 14:37:18.085030
https://www.tripadvisor.com.sg/Profile/Ninganoona,Ninganoona,"
Australia",,149,170,2020-01-30 14:37:18.426516
https://www.tripadvisor.com.sg/Profile/cbyy88,cbyy88,"
Singapore, Singapore",,53,10,2020-01-30 14:37:18.769969
https://www.tripadvisor.com.sg/Profile/Hux_JE,Hux_JE,"
Chester, United Kingdom",,104,33,2020-01-30 14:37:19.123164
https://www.tripadvisor.com.sg/Profile/EdwinT940,EdwinT940,,,2,2,2020-01-30 14:37:19.446572
https://www.tripadvisor.com.sg/Profile/ayyshafeeq,ayyshafeeq,,,12,5,2020-01-30 14:37:19.805756
https://www.tripadvisor.com.sg/Profile/Oscar K,Oscar K,"
Riga, Latvia",,35,6,2020-01-30 14:37:20.117367
https://www.tripadvisor.com.sg/Profile/singlish_sg,singlish_sg,"
Singapore, Singapore",,440,575,2020-01-30 14:37:20.465868
https://www.tripadvisor.com.sg/Profile/Pacificwoman59,Pacificwoman59,"
Brisbane",,299,93,2020-01-30 14:37:20.872169
https://www.tripadvisor.com.sg/Profile/KabraRamesh,KabraRamesh,"
Nashik, India",,201,164,2020-01-30 14:37:21.251145
https://www.tripadvisor.com.sg/Profile/Globetrotting_Bebbi,Globetrotting_Bebbi,"
Basel, Switzerland",,32,19,2020-01-30 14:37:27.122544
https://www.tripadvisor.com.sg/Profile/chinahandEdinburgh,chinahandEdinburgh,"
Edinburgh",,61,61,2020-01-30 14:37:27.495282
https://www.tripadvisor.com.sg/Profile/Philip H,Philip H,"
Singapore, Singapore",,44,50,2020-01-30 14:37:27.855115
https://www.tripadvisor.com.sg/Profile/ioana_TravelFYI,ioana_TravelFYI,"
Singapore",,214,63,2020-01-30 14:37:28.207593
https://www.tripadvisor.com.sg/Profile/EveT205,EveT205,"
Singapore, Singapore",,296,63,2020-01-30 14:37:28.489863
https://www.tripadvisor.com.sg/Profile/guptasta,guptasta,,,3,5,2020-01-30 14:37:28.814757
https://www.tripadvisor.com.sg/Profile/TheFrankens,TheFrankens,"
North Ward, Australia",,204,47,2020-01-30 14:37:29.178663
https://www.tripadvisor.com.sg/Profile/Kris k,Kris k,,,39,25,2020-01-30 14:37:29.535997
