WEBSITE_ID,REVIEW_ID,TEXT,RELEVANCE,COUNT,SENTIMENT_SCORE,SENTIMENT_LABEL,SADNESS,JOY,FEAR,DISGUST,ANGER,MIXED_SENTIMENT
2,65127,印度古迹,0.736422,1,0.748226,positive,,,,,,
2,65127,座全面,0.732434,1,0.0,neutral,,,,,,
2,65127,印度文化,0.580771,1,0.748226,positive,,,,,,
2,65127,新加坡印度文化中心,0.556741,1,0.0,neutral,,,,,,
2,65127,印度的风俗习惯,0.533978,1,0.875119,positive,,,,,,
2,65127,感兴趣的朋友,0.454779,1,0.875119,positive,,,,,,
2,65127,新加坡印度裔人的文化,0.386637,1,0.0,neutral,,,,,,
2,65127,小印度,0.357231,1,0.0,neutral,,,,,,
2,65127,了解到,0.336568,1,0.875119,positive,,,,,,
2,65127,历史,0.306701,1,0.0,neutral,,,,,,
2,65128,影像资料,0.698947,1,0.883858,positive,,,,,,
2,65128,游戏动画的形式,0.640341,1,0.883858,positive,,,,,,
2,65128,印度人的视角,0.626763,1,0.924647,positive,,,,,,
2,65128,新加坡做出的贡献,0.576481,1,0.924647,positive,,,,,,
2,65128,不同时代的印度人,0.566043,1,0.883858,positive,,,,,,
2,65128,新加坡的印度文化中心,0.461291,1,0.924647,positive,,,,,,
2,65128,地方,0.323533,1,0.924647,positive,,,,,,
2,65128,新加坡,0.320687,1,0.883858,positive,,,,,,
2,65128,风貌,0.295626,1,0.883858,positive,,,,,,
2,65129,了一圈,0.97658,1,0,neutral,,,,,,
2,65129,印度人,0.02342,1,0,neutral,,,,,,
2,65130,印度文化,0.808805,1,0.993799,positive,,,,,,
2,65130,印度文化中心的馆藏,0.595518,1,0.993799,positive,,,,,,
2,65130,的很专业,0.557352,1,0.993799,positive,,,,,,
2,65130,环境好,0.454731,1,0.993799,positive,,,,,,
2,65130,窗口,0.282592,1,0.993799,positive,,,,,,
2,65130,展品,0.279631,1,0.993799,positive,,,,,,
2,65131,印度文化,0.997896,1,0.561891,positive,,,,,,
2,65131,世界,0.055048,1,0.561891,positive,,,,,,
2,65131,作用,0.034928,1,0.561891,positive,,,,,,
2,65132,四楼往下,0.711794,1,0.0,neutral,,,,,,
2,65132,一楼柜台,0.652304,1,0.0,neutral,,,,,,
2,65132,大人新币,0.599781,1,0.0,neutral,,,,,,
2,65132,年长人士,0.569412,1,0.0,neutral,,,,,,
2,65132,印度历史,0.534211,1,0.600214,positive,,,,,,
2,65132,个印度族区,0.527912,1,0.0,neutral,,,,,,
2,65132,当天的展览详情,0.527904,1,0.0,neutral,,,,,,
2,65132,多元文化岛国有,0.522639,1,0.0,neutral,,,,,,
2,65132,学生新币,0.521086,1,0.0,neutral,,,,,,
2,65132,四层楼高的印度文化中心,0.517571,1,0.695081,positive,,,,,,
2,65132,建议,0.505429,1,0.0,neutral,,,,,,
2,65132,星期一,0.493211,1,0.0,neutral,,,,,,
2,65132,新加坡,0.487641,1,0.0,neutral,,,,,,
2,65132,门票,0.483009,1,0.0,neutral,,,,,,
2,65132,本地印度族群丰富的文化遗产,0.481583,1,0.695081,positive,,,,,,
2,65132,区里,0.477817,1,0.695081,positive,,,,,,
2,65132,展览,0.472382,2,0.596922,positive,,,,,,
2,65132,四楼,0.471765,1,0.596922,positive,,,,,,
2,65132,三楼,0.471608,1,0.596922,positive,,,,,,
2,65132,五个,0.469758,1,0.695081,positive,,,,,,
2,65132,晚上,0.466398,2,0.0,neutral,,,,,,
2,65132,星期二,0.466123,1,0.0,neutral,,,,,,
2,65132,二楼,0.464705,1,0.596922,positive,,,,,,
2,65132,星期四,0.463112,1,0.0,neutral,,,,,,
2,65132,馆里,0.461034,1,0.974885,positive,,,,,,
2,65132,小印度,0.460922,1,0.0,neutral,,,,,,
2,65132,星期五,0.460849,1,0.0,neutral,,,,,,
2,65132,文化,0.460808,1,0.600214,positive,,,,,,
2,65132,历史,0.459807,1,0.695081,positive,,,,,,
2,65132,星期六,0.457926,1,0.0,neutral,,,,,,
2,65132,空调,0.454121,1,0.974885,positive,,,,,,
2,65132,星期日,0.453573,1,0.0,neutral,,,,,,
2,65132,假期,0.45193,1,0.0,neutral,,,,,,
2,65133,古印度文化,0.966582,1,0,neutral,,,,,,
2,65133,亚洲半岛,0.714122,1,0,neutral,,,,,,
2,65133,恒河,0.416952,2,0,neutral,,,,,,
2,65133,一方土地,0.3986,1,0,neutral,,,,,,
2,65133,喜马拉雅山,0.341413,1,0,neutral,,,,,,
2,65133,孟加拉湾,0.334711,1,0,neutral,,,,,,
2,65133,阿拉伯海,0.331017,1,0,neutral,,,,,,
2,65133,印度洋,0.32625,1,0,neutral,,,,,,
2,65133,印度,0.318469,1,0,neutral,,,,,,
