WEBSITE_ID,REVIEW_ID,TYPE,TEXT,RELEVANCE,COUNT,CONFIDENCE,SENTIMENT_SCORE,SENTIMENT_LABEL,SADNESS,JOY,FEAR,DISGUST,ANGER,MIXED_SENTIMENT,DISAMBIGUATION_SUBTYPE,DISAMBIGUATION_NAME,DISAMBIGUATION_RESOURCE
2,46601,Facility,Jurong Bird Park,0.978348,1,0.725058,0,neutral,0.112848,0.275257,0.108466,0.150431,0.138457,,"['Location', 'TouristAttraction']",Jurong_Bird_Park,http://dbpedia.org/resource/Jurong_Bird_Park
2,46651,Facility,！！！！！！！！！！！！！！,0.978348,1,,0,neutral,,,,,,,,,
