WEBSITE_ID,REVIEW_ID,TEXT,RELEVANCE,COUNT,SENTIMENT_SCORE,SENTIMENT_LABEL,SADNESS,JOY,FEAR,DISGUST,ANGER,MIXED_SENTIMENT
2,66329,小公园,0.912398,1,0.599036,positive,,,,,,
2,66329,麦克斯韦街上,0.759504,1,0.599036,positive,,,,,,
2,66329,小花园,0.634364,1,0.599036,positive,,,,,,
2,66329,中国人的青铜雕像,0.572442,1,0.599036,positive,,,,,,
2,66329,住在唐人街附近,0.554542,1,0.599036,positive,,,,,,
2,66329,报纸时,0.549829,1,0.599036,positive,,,,,,
2,66329,早上的时候,0.436213,1,0.599036,positive,,,,,,
2,66329,秋千,0.246728,1,0.599036,positive,,,,,,
2,66329,当地人,0.246468,1,0.599036,positive,,,,,,
2,66329,公园,0.24372,1,0.599036,positive,,,,,,
2,66329,寺庙,0.243713,1,0.599036,positive,,,,,,
2,66330,中国的生活区,0.835811,1,0,neutral,,,,,,
2,66330,马来渔村,0.636376,1,0,neutral,,,,,,
2,66330,座国家,0.607569,1,0,neutral,,,,,,
2,66330,英国,0.500113,1,0,neutral,,,,,,
2,66330,个个著名的中国寺庙,0.477988,1,0,neutral,,,,,,
2,66330,木制棚屋,0.464451,1,0,neutral,,,,,,
2,66330,公园,0.460154,1,0,neutral,,,,,,
2,66330,樱芙阜坤,0.420885,1,0,neutral,,,,,,
2,66330,贸易公司,0.420836,1,0,neutral,,,,,,
2,66330,商场,0.418598,1,0,neutral,,,,,,
2,66330,村民,0.39933,1,0,neutral,,,,,,
2,66330,住在,0.396446,1,0,neutral,,,,,,
2,66330,高跷,0.392034,1,0,neutral,,,,,,
2,66331,园内干净,0.860095,1,0.883754,positive,,,,,,
2,66331,鲜花,0.563733,1,0.883754,positive,,,,,,
2,66331,卫生,0.272157,1,0.883754,positive,,,,,,
2,66331,身心,0.251864,1,0.883754,positive,,,,,,
2,66332,感觉真的不错,0.983963,1,0.988274,positive,,,,,,
2,66332,住在附近的人,0.016037,1,0.988274,positive,,,,,,
2,66333,不少大树,0.897364,1,0.853072,positive,,,,,,
2,66333,周围的居民,0.674898,1,0.853072,positive,,,,,,
2,66333,公园,0.303787,1,0.853072,positive,,,,,,
2,66333,员工,0.11211,1,0.853072,positive,,,,,,
2,66334,空气质量,0.5,1,0.622616,positive,,,,,,
2,66335,间公园,0.92725,1,0.989845,positive,,,,,,
2,66335,绿化面积,0.661696,1,0.989845,positive,,,,,,
2,66335,好好的,0.038566,1,0.989845,positive,,,,,,
2,66336,的人也不多,0.896747,1,-0.553917,negative,,,,,,
2,66336,公园,0.353618,1,-0.553917,negative,,,,,,
2,66336,平日,0.173874,1,-0.553917,negative,,,,,,
2,66337,公园环境,0.99743,1,0.996779,positive,,,,,,
2,66337,绿化,0.00257,1,0.996779,positive,,,,,,
2,66338,公园的环境很好,0.5,1,0.970087,positive,,,,,,
