REVIEWER_URL,REVIEWER_NAME,RAW_HOME_LOCATION,CLEANED_HOME_LOCATION,NUMBER_OF_CONTRIBUTIONS,HELPFUL_VOTES,REVIEWER_UPDATED_TIME
https://www.tripadvisor.com.sg/Profile/hanshH8576DE,hanshH8576DE,"
Enschede, The Netherlands",,83,6,2020-01-31 09:32:35.543812
https://www.tripadvisor.com.sg/Profile/JennieHepton,JennieHepton,"
Leeds, United Kingdom",,98,38,2020-01-31 09:32:35.926184
https://www.tripadvisor.com.sg/Profile/DAG1AG1,DAG1AG1,"
Birmingham, United Kingdom",,60,20,2020-01-31 09:32:36.329650
https://www.tripadvisor.com.sg/Profile/Sparklingnl,Sparklingnl,"
Jakarta, Indonesia",,4,3,2020-01-31 09:32:36.721555
https://www.tripadvisor.com.sg/Profile/jchowza,jchowza,"
Southport, Australia",,11,4,2020-01-31 09:32:37.103545
https://www.tripadvisor.com.sg/Profile/Andrew C,Andrew C,"
Newcastle upon Tyne, United Kingdom",,235,47,2020-01-31 09:32:37.492250
https://www.tripadvisor.com.sg/Profile/rochellea,rochellea,,,7,,2020-01-31 09:32:37.842910
https://www.tripadvisor.com.sg/Profile/PushExplore,PushExplore,"
Guangzhou, China",,2329,6389,2020-01-31 09:32:38.224435
https://www.tripadvisor.com.sg/Profile/JoanneFooDavis,JoanneFooDavis,"
Crawley, United Kingdom",,44,15,2020-01-31 09:32:38.572638
https://www.tripadvisor.com.sg/Profile/evelynm_12,evelynm_12,"
Perth, Australia",,103,96,2020-01-31 09:32:38.942713
https://www.tripadvisor.com.sg/Profile/Nimali R,Nimali R,"
Kandy, Sri Lanka",,41,11,2020-01-31 09:32:44.987273
https://www.tripadvisor.com.sg/Profile/vipi0017,vipi0017,"
New Delhi, National Capital Territory of Delhi, India",,628,117,2020-01-31 09:32:45.352701
https://www.tripadvisor.com.sg/Profile/Jperthmum,Jperthmum,"
Perth, Australia",,95,37,2020-01-31 09:32:45.741947
https://www.tripadvisor.com.sg/Profile/429vikkiw,429vikkiw,"
Brisbane, Australia",,13,8,2020-01-31 09:32:46.144626
https://www.tripadvisor.com.sg/Profile/tay3111,tay3111,"
Melaka State, Malaysia",,116,41,2020-01-31 09:32:46.497603
https://www.tripadvisor.com.sg/Profile/KarenB958,KarenB958,"
Canberra, Australian Capital Territory, Australia",,83,26,2020-01-31 09:32:46.844239
https://www.tripadvisor.com.sg/Profile/Mukta2016,Mukta2016,"
New Delhi, India",,448,52,2020-01-31 09:32:47.227775
https://www.tripadvisor.com.sg/Profile/PMV_13,PMV_13,"
Nagpur, India",,230,119,2020-01-31 09:32:47.612534
https://www.tripadvisor.com.sg/Profile/khopkins44,khopkins44,,,12,1,2020-01-31 09:32:47.997942
https://www.tripadvisor.com.sg/Profile/AHM73,AHM73,"
Sydney, Australia",,76,29,2020-01-31 09:32:48.349261
https://www.tripadvisor.com.sg/Profile/Reviewer5661,Reviewer5661,"
Sydney, Australia",,157,41,2020-01-31 09:32:54.232357
https://www.tripadvisor.com.sg/Profile/951jjp,951jjp,"
Singapore",,48,7,2020-01-31 09:32:54.605385
https://www.tripadvisor.com.sg/Profile/AnonyU,AnonyU,,,34,25,2020-01-31 09:32:54.979359
https://www.tripadvisor.com.sg/Profile/Pam W,Pam W,"
Brisbane, Australia",,54,20,2020-01-31 09:32:55.350630
https://www.tripadvisor.com.sg/Profile/Live4love4travel,Live4love4travel,"
Whitby, Canada",,49,21,2020-01-31 09:32:55.723995
https://www.tripadvisor.com.sg/Profile/PappanMajumdar,PappanMajumdar,"
Kuala Lumpur, Malaysia",,149,208,2020-01-31 09:32:56.109121
https://www.tripadvisor.com.sg/Profile/thatonetraveller,thatonetraveller,"
Moreton-in-Marsh, United Kingdom",,36,9,2020-01-31 09:32:56.481614
https://www.tripadvisor.com.sg/Profile/minnie_globetrotter,minnie_globetrotter,"
Singapore, Singapore",,86,47,2020-01-31 09:32:56.871888
https://www.tripadvisor.com.sg/Profile/EricFeddal,EricFeddal,"
Singapore, Singapore",,243,76,2020-01-31 09:32:57.251211
https://www.tripadvisor.com.sg/Profile/42Phuket2010,42Phuket2010,"
Busselton, Australia",,66,24,2020-01-31 09:32:57.632472
https://www.tripadvisor.com.sg/Profile/wickedpinni,wickedpinni,"
Pinjarra, Australia",,158,40,2020-01-31 09:33:03.498191
https://www.tripadvisor.com.sg/Profile/chinatown2,chinatown2,"
Brisbane, Australia",,4,1,2020-01-31 09:33:03.872558
https://www.tripadvisor.com.sg/Profile/MikeCarmona,MikeCarmona,"
Manila, Philippines",,416,188,2020-01-31 09:33:04.249580
https://www.tripadvisor.com.sg/Profile/Cecilia S,Cecilia S,"
San Francisco, California",,299,139,2020-01-31 09:33:04.627268
https://www.tripadvisor.com.sg/Profile/lisaonbreak,lisaonbreak,"
Perth, Australia",,64,15,2020-01-31 09:33:04.988512
https://www.tripadvisor.com.sg/Profile/MikeT_8,MikeT_8,"
Australia",,69,50,2020-01-31 09:33:05.361903
https://www.tripadvisor.com.sg/Profile/Hilsybilsy,Hilsybilsy,"
Sydney, Australia",,196,82,2020-01-31 09:33:05.744794
https://www.tripadvisor.com.sg/Profile/cjlimm,cjlimm,"
Hong Kong, China",,42,32,2020-01-31 09:33:06.105115
https://www.tripadvisor.com.sg/Profile/jan88dver,jan88dver,"
Philippines",,16,6,2020-01-31 09:33:06.487995
https://www.tripadvisor.com.sg/Profile/formeonly66,formeonly66,"
Western Australia",,16,,2020-01-31 09:33:06.833967
