REVIEWER_URL,REVIEWER_NAME,RAW_HOME_LOCATION,CLEANED_HOME_LOCATION,NUMBER_OF_CONTRIBUTIONS,HELPFUL_VOTES,REVIEWER_UPDATED_TIME
https://www.tripadvisor.com.sg/Profile/PTTJWilliams,PTTJWilliams,"
Christchurch, New Zealand",,34,15,2020-01-31 10:25:09.451079
https://www.tripadvisor.com.sg/Profile/RichoHICC,RichoHICC,"
Perth, Australia",,6,1,2020-01-31 10:25:09.865541
https://www.tripadvisor.com.sg/Profile/RickiNagra1,RickiNagra1,,,4,,2020-01-31 10:25:10.185874
https://www.tripadvisor.com.sg/Profile/Ainsley007,Ainsley007,"
Melbourne, Australia",,68,24,2020-01-31 10:25:10.577459
https://www.tripadvisor.com.sg/Profile/Linny70Perth,Linny70Perth,"
Canning, Australia",,30,7,2020-01-31 10:25:10.987178
https://www.tripadvisor.com.sg/Profile/holl3411,holl3411,"
Exmouth, United Kingdom",,144,86,2020-01-31 10:25:11.353339
https://www.tripadvisor.com.sg/Profile/Clodruss,Clodruss,"
Singapore, Singapore",,463,260,2020-01-31 10:25:11.736449
https://www.tripadvisor.com.sg/Profile/michaeljW3953RV,michaeljW3953RV,"
Garbutt, Australia",,9,,2020-01-31 10:25:12.085766
https://www.tripadvisor.com.sg/Profile/heatherp783,heatherp783,"
Devonport, Australia",,15,9,2020-01-31 10:25:12.431802
https://www.tripadvisor.com.sg/Profile/sulaimancharlesn,sulaimancharlesn,"
London, United Kingdom",,36,18,2020-01-31 10:25:12.791620
https://www.tripadvisor.com.sg/Profile/mbducati,mbducati,"
London, United Kingdom",,54,27,2020-01-31 10:25:18.766150
https://www.tripadvisor.com.sg/Profile/KJO74,KJO74,,,162,105,2020-01-31 10:25:19.144732
https://www.tripadvisor.com.sg/Profile/rubyred68,rubyred68,"
Australind, Australia",,51,19,2020-01-31 10:25:19.536447
https://www.tripadvisor.com.sg/Profile/Mukta2016,Mukta2016,"
New Delhi, India",,448,52,2020-01-31 10:25:19.921292
https://www.tripadvisor.com.sg/Profile/Mark M,Mark M,"
Auckland Central, New Zealand",,52,9,2020-01-31 10:25:20.308211
https://www.tripadvisor.com.sg/Profile/ilovesingapore79,ilovesingapore79,"
Melbourne, Australia",,48,12,2020-01-31 10:25:20.698179
https://www.tripadvisor.com.sg/Profile/Steve B,Steve B,"
Melbourne, Australia",,102,33,2020-01-31 10:25:21.086438
https://www.tripadvisor.com.sg/Profile/AndrewL_Perth,AndrewL_Perth,"
Perth, Australia",,24,6,2020-01-31 10:25:21.444904
https://www.tripadvisor.com.sg/Profile/wahinetoaAuckland,wahinetoaAuckland,"
Auckland Central, New Zealand",,184,54,2020-01-31 10:25:21.827425
https://www.tripadvisor.com.sg/Profile/ligthartjgr,ligthartjgr,"
Almere, The Netherlands",,9,,2020-01-31 10:25:22.146922
https://www.tripadvisor.com.sg/Profile/bryanl975,bryanl975,"
Cheltenham, United Kingdom",,28,3,2020-01-31 10:25:44.872289
https://www.tripadvisor.com.sg/Profile/John M,John M,,,8,3,2020-01-31 10:25:45.251327
https://www.tripadvisor.com.sg/Profile/wernerr063,wernerr063,"
Mount Evelyn, Australia",,82,22,2020-01-31 10:25:45.646870
https://www.tripadvisor.com.sg/Profile/ItsTheKP,ItsTheKP,"
Southampton, United Kingdom",,6,1,2020-01-31 10:25:46.055635
https://www.tripadvisor.com.sg/Profile/BurtMoustachio,BurtMoustachio,"
Crawley, United Kingdom",,104,16,2020-01-31 10:25:46.408040
https://www.tripadvisor.com.sg/Profile/FamilyFrame,FamilyFrame,"
South Shields, United Kingdom",,108,94,2020-01-31 10:25:46.826202
https://www.tripadvisor.com.sg/Profile/jadedexpat,jadedexpat,"
Doha, Qatar",,256,118,2020-01-31 10:25:47.204966
https://www.tripadvisor.com.sg/Profile/Spydog007,Spydog007,"
GLOS",,122,52,2020-01-31 10:25:47.580057
