"message"
"init"
"Error in copying folder: 200130_135426"
"Error in copying folder: 200130_091345"
"Error in copying folder: 200130_102635"
"Error in copying folder: 200131_090828"
"Error in copying folder: 200131_102045"
"Error in copying folder: 200131_161919"
