WEBSITE_ID,REVIEW_ID,TYPE,TEXT,RELEVANCE,COUNT,CONFIDENCE,SENTIMENT_SCORE,SENTIMENT_LABEL,SADNESS,JOY,FEAR,DISGUST,ANGER,MIXED_SENTIMENT,DISAMBIGUATION_SUBTYPE,DISAMBIGUATION_NAME,DISAMBIGUATION_RESOURCE
1,699090233,Facility,Abit,0.978348,1,0.678787,0.748599,positive,0.432499,0.246596,0.255764,0.057879,0.086194,,,,
1,652790204,GeographicFeature,Singapore River,0.970822,3,0.945155,0.973777,positive,0.060136,0.63432,0.106911,0.077985,0.068839,,"['Location', 'BodyOfWater']",Singapore_River,http://dbpedia.org/resource/Singapore_River
1,652790204,Facility,Clarke Quay and Marina Bay,0.883817,1,0.377353,0.0,neutral,0.105091,0.203838,0.146612,0.126522,0.084379,,,,
1,652790204,Facility,Boat Quay,0.815744,3,0.992317,0.963677,positive,0.240381,0.310919,0.16274,0.12895,0.134749,,,,
1,652790204,Location,Singapore,0.422639,1,0.998456,0.0,neutral,0.105091,0.203838,0.146612,0.126522,0.084379,,,Singapore,http://dbpedia.org/resource/Singapore
1,643949422,GeographicFeature,Singapore river,0.958279,1,0.900314,0.93716,positive,0.370323,0.270144,0.362269,0.073356,0.0704,,"['Location', 'BodyOfWater']",Singapore_River,http://dbpedia.org/resource/Singapore_River
1,643949422,Facility,Elgin Bridge,0.342154,1,0.875397,0.93716,positive,0.370323,0.270144,0.362269,0.073356,0.0704,,"['Location', 'Bridge']",Elgin_Bridge,http://dbpedia.org/resource/Elgin_Bridge
1,643949422,Facility,Clarke Quay,0.050265,1,0.394992,0.93716,positive,0.370323,0.270144,0.362269,0.073356,0.0704,,,,
1,598777295,Location,riverside,0.963296,1,0.497512,0.0,neutral,0.107558,0.266159,0.065069,0.033375,0.106755,,,,
1,598777295,Location,Singapore,0.961704,2,0.999999,-0.583694,negative,0.101509,0.569123,0.04079,0.040217,0.053645,,,Singapore,http://dbpedia.org/resource/Singapore
1,580279063,GeographicFeature,Singapore river,0.963296,1,0.877087,0.594393,positive,0.065623,0.432759,0.166754,0.092471,0.280447,,"['Location', 'BodyOfWater']",Singapore_River,http://dbpedia.org/resource/Singapore_River
1,580279063,GeographicFeature,Marina bay,0.699701,1,0.48849,0.594393,positive,0.065623,0.432759,0.166754,0.092471,0.280447,,,,
1,576201193,GeographicFeature,river bank,0.978348,1,0.194253,0.652742,positive,0.118605,0.611013,0.147961,0.03065,0.061644,,,,
1,574475215,Facility,Raffles Place,0.95577,1,0.530445,0,neutral,0.074948,0.323175,0.259137,0.124036,0.302282,,"['Location', 'Building']",Raffles_Place,http://dbpedia.org/resource/Raffles_Place
1,574475215,Facility,Boat Quay,0.911835,1,0.510589,0,neutral,0.074948,0.323175,0.259137,0.124036,0.302282,,,,
1,574475215,GeographicFeature,The river bank,0.793155,1,0.098759,0,neutral,0.501698,0.20158,0.117863,0.127685,0.185043,,,,
1,574475215,GeographicFeature,river bank,0.480521,1,0.13202,0,neutral,0.350089,0.216492,0.330469,0.113779,0.10905,,,,
1,554880758,Person,Clarke quay,0.978348,1,0.344804,0.893619,positive,0.08023,0.678782,0.052361,0.018022,0.039643,,,,
1,551897913,Person,Chilli Crab,0.978348,1,0.369009,0.637443,positive,0.154844,0.099174,0.139045,0.117569,0.043338,,,,
1,504323775,Quantity,18 years,0.978348,1,0.8,0.976394,positive,0.066478,0.800734,0.042305,0.019103,0.047038,,,,
1,492874690,GeographicFeature,The Singapore River,0.963296,1,0.48819,0.0,neutral,0.249903,0.256835,0.212805,0.230117,0.271464,,,,
1,492874690,Location,Singapore,0.755581,2,0.999777,0.98462,positive,0.150166,0.662472,0.034112,0.021498,0.029537,,,Singapore,http://dbpedia.org/resource/Singapore
1,475379648,Quantity,10%,0.963296,2,0.96,-0.666256,negative,0.268144,0.021313,0.051418,0.184798,0.129172,,,,
1,475379648,Quantity,30%,0.785948,1,0.8,0.0,neutral,0.204606,0.020129,0.060985,0.218134,0.098891,,,,
1,475379648,Location,riverside,0.761899,1,0.173064,0.956823,positive,0.066805,0.788112,0.03275,0.031247,0.016797,,,,
1,475379648,Quantity,20%,0.015478,1,0.8,0.0,neutral,0.17212,0.109552,0.042908,0.236545,0.070627,,,,
1,475144311,Location,Singapore,0.978348,1,0.989008,0.929244,positive,0.098173,0.771104,0.063364,0.012533,0.024906,,,Singapore,http://dbpedia.org/resource/Singapore
1,462841042,Facility,Asian Museum,0.978348,1,0.642548,0,neutral,0.238652,0.363569,0.250858,0.047597,0.228081,,,,
1,445792373,Person,Clarke,0.963296,1,0.718201,0.0,neutral,0.360231,0.266567,0.008754,0.061602,0.118815,,,,
1,445792373,Quantity,40 percent,0.73599,1,0.8,-0.656099,negative,0.259312,0.058051,0.133767,0.07033,0.254487,,,,
1,433395491,Location,Singapore,0.978348,2,0.999818,-0.791925,negative,0.294834,0.09459,0.260707,0.21539,0.232147,,,Singapore,http://dbpedia.org/resource/Singapore
1,433395491,Quantity,twenty years,0.424921,1,0.8,-0.871513,negative,0.529021,0.123608,0.070941,0.063854,0.058711,,,,
1,425854051,Location,Riverside,0.963296,1,0.871164,0.88788,positive,0.032028,0.72642,0.04978,0.035313,0.028439,,,,
1,425854051,Location,riverside,0.556872,1,0.711305,0.88788,positive,0.032028,0.72642,0.04978,0.035313,0.028439,,,,
1,423702657,Facility,Clarkes Quay,0.963296,1,0.665613,-0.610467,negative,0.301368,0.604986,0.055019,0.017655,0.038957,,,,
1,423702657,Person,Clarkes,0.674362,1,0.805524,-0.610467,negative,0.301368,0.604986,0.055019,0.017655,0.038957,,,,
1,419324548,Facility,Bay Good High End Food,0.963296,1,0.158028,0.980017,positive,0.061783,0.868349,0.034904,0.013146,0.031902,,,,
1,419324548,Facility,Marina Bay,0.040213,1,0.110013,0.980017,positive,0.061783,0.868349,0.034904,0.013146,0.031902,,,,
1,416399723,Facility,Fullerton Hotel,0.963296,1,0.682966,-0.560809,negative,0.105889,0.636189,0.079697,0.08745,0.07933,,"['Location', 'Building']",The_Fullerton_Hotel_Singapore,http://dbpedia.org/resource/The_Fullerton_Hotel_Singapore
1,416399723,Facility,Clarke Quay,0.361516,1,0.773836,0.660096,positive,0.152947,0.452471,0.083139,0.131509,0.036138,,,,
1,413450487,Location,singapore,0.963296,1,0.987697,0.990901,positive,0.153495,0.541542,0.057493,0.026668,0.018696,,,Singapore,http://dbpedia.org/resource/Singapore
1,413450487,Quantity,seven day,0.13567,1,0.8,-0.325756,negative,0.363372,0.296552,0.20186,0.064063,0.146224,,,,
1,397773854,Quantity,100 grams,0.978348,1,0.8,-0.711328,negative,0.129028,0.101194,0.132216,0.116112,0.21191,,,,
1,394981939,Location,singapore,0.963296,1,0.999077,0,neutral,0.123291,0.322053,0.186788,0.047508,0.213742,,,Singapore,http://dbpedia.org/resource/Singapore
1,394981939,Company,sun,0.680103,1,0.623187,0,neutral,0.16738,0.598289,0.099274,0.012887,0.142562,,,,
1,384660149,GeographicFeature,Singapore River,0.963296,1,0.678023,0,neutral,0.059646,0.201626,0.168362,0.121271,0.207494,,"['Location', 'BodyOfWater']",Singapore_River,http://dbpedia.org/resource/Singapore_River
1,384660149,Facility,Clarke Quay,0.796498,1,0.679184,0,neutral,0.059646,0.201626,0.168362,0.121271,0.207494,,,,
1,383580186,Location,riverside,0.978348,1,0.89371,0.542228,positive,0.158931,0.12441,0.071557,0.150364,0.187699,,,,
1,378800352,Facility,Boat Quay,0.958279,1,0.589427,0,neutral,0.102567,0.26416,0.154648,0.059394,0.131951,,,,
1,378800352,Facility,Clarke Quay,0.877026,1,0.847065,0,neutral,0.102567,0.26416,0.154648,0.059394,0.131951,,,,
1,378800352,Location,Singapore,0.660418,2,0.999485,0,neutral,0.111749,0.429739,0.197411,0.069937,0.126157,,,Singapore,http://dbpedia.org/resource/Singapore
1,367046250,Facility,New Bridge,0.95577,1,0.531734,0.0,neutral,0.050034,0.514498,0.179675,0.028539,0.009089,,,,
1,367046250,Facility,Parliament Building,0.936864,1,0.612737,0.0,neutral,0.050034,0.514498,0.179675,0.028539,0.009089,,['Building'],Austrian_Parliament_Building,http://dbpedia.org/resource/Austrian_Parliament_Building
