WEBSITE_ID,REVIEW_ID,TYPE,TEXT,RELEVANCE,COUNT,CONFIDENCE,SENTIMENT_SCORE,SENTIMENT_LABEL,SADNESS,JOY,FEAR,DISGUST,ANGER,MIXED_SENTIMENT,DISAMBIGUATION_SUBTYPE,DISAMBIGUATION_NAME,DISAMBIGUATION_RESOURCE
1,691737417,Location,Singapore,0.978348,1,0.999528,0,neutral,0.310586,0.278265,0.061466,0.045721,0.075977,,,Singapore,http://dbpedia.org/resource/Singapore
1,684280630,Organization,Sultan Mosque,0.963296,1,0.31523,-0.360687,negative,0.168726,0.340976,0.171516,0.176204,0.155627,,,,
1,684280630,Location,Singapore,0.713011,1,0.999809,0.0,neutral,0.178121,0.418886,0.088762,0.083456,0.165218,,,Singapore,http://dbpedia.org/resource/Singapore
1,677273754,Person,Haji Lane,0.958279,1,0.692159,0.0,neutral,0.159126,0.255138,0.051521,0.088544,0.522063,,,,
1,677273754,Organization,Malaysian Heritage Centre,0.269808,1,0.722913,-0.535618,negative,0.250913,0.465797,0.148275,0.082577,0.076252,,,,
1,677273754,Facility,Sultan Mosque,0.172541,1,0.396088,-0.535618,negative,0.250913,0.465797,0.148275,0.082577,0.076252,,"['Location', 'Building', 'PlaceOfWorship']",Masjid_Sultan,http://dbpedia.org/resource/Masjid_Sultan
1,675165229,Location,singapore,0.978348,1,0.942138,0.87832,positive,0.173008,0.343745,0.050839,0.061619,0.06767,,,Singapore,http://dbpedia.org/resource/Singapore
1,650832092,Location,Singapore city,0.963296,1,0.591545,0.911754,positive,0.424247,0.198659,0.017247,0.017962,0.015067,,,Singapore,http://dbpedia.org/resource/Singapore
1,650832092,Quantity,3 hrs,0.153222,1,0.8,0.0,neutral,0.287504,0.465788,0.076188,0.057374,0.123869,,,,
1,648054278,Location,Masjid sultan,0.95577,1,0.403607,0.922272,positive,0.108411,0.781087,0.016532,0.015552,0.101414,,,,
1,648054278,Facility,rich and good cake shop,0.777185,1,0.14539,0.922272,positive,0.108411,0.781087,0.016532,0.015552,0.101414,,,,
1,648054278,Location,kandahar,0.558311,1,0.874658,0.922272,positive,0.108411,0.781087,0.016532,0.015552,0.101414,,,,
1,648054278,Location,singapore,0.479708,2,0.999512,0.0,neutral,0.113183,0.251329,0.043899,0.395676,0.312178,,,Singapore,http://dbpedia.org/resource/Singapore
1,619618212,Location,Singapore,0.978348,1,0.998623,0.977103,positive,0.104548,0.651467,0.074883,0.053234,0.095803,,,Singapore,http://dbpedia.org/resource/Singapore
1,618557450,Location,Masjid sultan,0.963296,1,0.518875,0.0,neutral,0.107793,0.049194,0.19313,0.091494,0.07585,,,,
1,618557450,Location,singapore,0.561581,1,0.998695,0.620062,positive,0.404742,0.197409,0.10544,0.313783,0.061662,,,Singapore,http://dbpedia.org/resource/Singapore
1,603133213,Location,Singapore,0.978348,1,0.998877,0,neutral,0.270272,0.317412,0.124966,0.077911,0.060346,,,Singapore,http://dbpedia.org/resource/Singapore
1,600723374,Person,Mustafa,0.978348,1,0.978549,0.928427,positive,0.052639,0.714558,0.132359,0.006854,0.03728,,,,
1,582622709,Location,India,0.978348,1,0.969025,0.765351,positive,0.226633,0.440915,0.13464,0.044271,0.104248,,,,
1,560152121,Location,Singapore,0.978348,1,0.998798,0.807248,positive,0.077307,0.355718,0.118808,0.232062,0.127295,,,Singapore,http://dbpedia.org/resource/Singapore
1,554885954,Person,Haji lane,0.963296,1,0.926552,0.910776,positive,0.038955,0.71216,0.067685,0.061092,0.109744,,,,
1,554885954,Person,Sultan mosque,0.770927,1,0.457847,0.910776,positive,0.038955,0.71216,0.067685,0.061092,0.109744,,,,
1,550928296,Location,Singapore,0.978348,2,0.999997,0.961641,positive,0.115377,0.271912,0.221368,0.07966,0.138292,,,Singapore,http://dbpedia.org/resource/Singapore
1,550928296,Location,masjid sultan,0.40702,1,0.252753,0.961641,positive,0.115377,0.271912,0.221368,0.07966,0.138292,,,,
1,455087605,Quantity,10-min,0.95577,1,0.8,0.0,neutral,0.123859,0.588113,0.036244,0.089585,0.084534,,,,
1,455087605,Facility,Bugis Junction shopping centre & MRT station,0.924824,1,0.357507,-0.777665,negative,0.123859,0.588113,0.036244,0.089585,0.084534,,,,
1,455087605,Quantity,500 metres,0.762877,1,0.8,0.665402,positive,0.252875,0.487762,0.083012,0.029347,0.159544,,,,
1,455087605,Location,Kampong,0.711655,1,0.91153,0.975977,positive,0.010567,0.799357,0.04912,0.008289,0.022659,,,,
1,446181161,Location,Singapore,0.978348,2,0.999926,0.0,neutral,0.189613,0.217874,0.068726,0.309162,0.071559,,,Singapore,http://dbpedia.org/resource/Singapore
1,446181161,Facility,Bugis Center,0.721454,1,0.540994,-0.823344,negative,0.191575,0.285547,0.136982,0.056582,0.127493,,,,
