REVIEW_INDEX,WEBSITE_INDEX,POI_INDEX,REVIEWER_NAME,REVIEW_RATING,REVIEW_DATE,REVIEW_TIME,REVIEW_BODY,ATTRIBUTES_CRAWLED_TIME
,2,301,Todemmy,5,2019-05-13,18:51,虎牌啤酒厂真的很有意思，对品酒啤酒本身完全不感兴趣，但是对各种精美精致的周边真是太爱不释手了，很有意思，海报广告很复古，蛮好玩的地方,2020-02-16 18:27:38.575085
,2,301,298****152,3,2018-09-04,16:40,虎牌啤酒给大家在国内也有韩国是这边的发源地，里面的扎啤应该是大家最熟悉不过的,2020-02-16 18:27:38.578389
