REVIEWER_URL,REVIEWER_NAME,RAW_HOME_LOCATION,CLEANED_HOME_LOCATION,NUMBER_OF_CONTRIBUTIONS,HELPFUL_VOTES,REVIEWER_UPDATED_TIME
https://www.tripadvisor.com.sg/Profile/3mcglynns,3mcglynns,"
Cessnock, Australia",,53,9,2020-01-30 03:42:08.472539
https://www.tripadvisor.com.sg/Profile/hongh179,hongh179,"
Melbourne, Australia",,18,,2020-01-30 03:42:08.764725
https://www.tripadvisor.com.sg/Profile/Sarah B,Sarah B,,,6,2,2020-01-30 03:42:09.093685
https://www.tripadvisor.com.sg/Profile/jjc978,jjc978,"
England",,168,63,2020-01-30 03:42:09.474853
https://www.tripadvisor.com.sg/Profile/SmithySy,SmithySy,"
Woking, United Kingdom",,2,1,2020-01-30 03:42:09.881172
https://www.tripadvisor.com.sg/Profile/snoookems,snoookems,"
London, United Kingdom",,25,13,2020-01-30 03:42:10.202582
https://www.tripadvisor.com.sg/Profile/BangkokSachse,BangkokSachse,"
Bangkok, Thailand",,1197,314,2020-01-30 03:42:10.571859
https://www.tripadvisor.com.sg/Profile/TTL74,TTL74,"
Hamilton, Canada",,21,4,2020-01-30 03:42:10.932153
https://www.tripadvisor.com.sg/Profile/SuriyaY1,SuriyaY1,,,14,1,2020-01-30 03:42:11.289660
https://www.tripadvisor.com.sg/Profile/NurulFatma,NurulFatma,"
Shah Alam, Malaysia",,3,1,2020-01-30 03:42:11.607146
https://www.tripadvisor.com.sg/Profile/ravindragudi,ravindragudi,"
Singapore, Singapore",,94,19,2020-01-30 03:42:17.424943
https://www.tripadvisor.com.sg/Profile/Graham B,Graham B,"
Rotherham, United Kingdom",,67,23,2020-01-30 03:42:17.759339
https://www.tripadvisor.com.sg/Profile/Tsing,Tsing,"
Singapore, Singapore",,23,14,2020-01-30 03:42:18.130706
https://www.tripadvisor.com.sg/Profile/JamesTeo7,JamesTeo7,"
Singapore, Singapore",,6,7,2020-01-30 03:42:18.428313
https://www.tripadvisor.com.sg/Profile/Excursion31974983236,Excursion31974983236,"
Danapur, India",,96,11,2020-01-30 03:42:18.723958
https://www.tripadvisor.com.sg/Profile/milllllller,milllllller,,,1,,2020-01-30 03:42:19.039467
https://www.tripadvisor.com.sg/Profile/Cathy H,Cathy H,,,6,,2020-01-30 03:42:19.379072
https://www.tripadvisor.com.sg/Profile/anniewulan,anniewulan,,,34,20,2020-01-30 03:42:19.688660
https://www.tripadvisor.com.sg/Profile/Carlos B,Carlos B,"
Caracas",,2,,2020-01-30 03:42:19.992563
https://www.tripadvisor.com.sg/Profile/Cyrix_05,Cyrix_05,"
Ho Chi Minh City, Vietnam",,101,100,2020-01-30 03:42:20.351059
https://www.tripadvisor.com.sg/Profile/mashhuribinsarpowan,mashhuribinsarpowan,,,3,,2020-01-30 03:42:26.129881
https://www.tripadvisor.com.sg/Profile/BPE_Sydney,BPE_Sydney,"
Sydney, Australia",,24,16,2020-01-30 03:42:26.509314
https://www.tripadvisor.com.sg/Profile/Pegglet,Pegglet,"
Melbourne, Australia",,43,40,2020-01-30 03:42:26.849016
