REVIEWER_URL,REVIEWER_NAME,RAW_HOME_LOCATION,CLEANED_HOME_LOCATION,NUMBER_OF_CONTRIBUTIONS,HELPFUL_VOTES,REVIEWER_UPDATED_TIME
https://www.tripadvisor.com.sg/Profile/shapiro360,shapiro360,"
Rock Hill, South Carolina",,111,51,2020-01-30 00:29:12.264150
https://www.tripadvisor.com.sg/Profile/FarAway746712,FarAway746712,,,53,5,2020-01-30 00:29:12.616366
https://www.tripadvisor.com.sg/Profile/AirFuss,AirFuss,"
Singapore, Singapore",,91,19,2020-01-30 00:29:12.990184
https://www.tripadvisor.com.sg/Profile/chocolatygudness,chocolatygudness,"
Perth, Australia",,11,1,2020-01-30 00:29:13.318618
https://www.tripadvisor.com.sg/Profile/Mable K,Mable K,"
Hong Kong, China",,28,6,2020-01-30 00:29:13.636461
https://www.tripadvisor.com.sg/Profile/gottbart,gottbart,,,20,5,2020-01-30 00:29:14.006554
https://www.tripadvisor.com.sg/Profile/wtstw1,wtstw1,"
Singapore, Singapore",,45,20,2020-01-30 00:29:14.358928
https://www.tripadvisor.com.sg/Profile/elsad671,elsad671,"
Jakarta, Indonesia",,179,28,2020-01-30 00:29:14.656865
https://www.tripadvisor.com.sg/Profile/sudheer24,sudheer24,,,9,,2020-01-30 00:29:14.966237
https://www.tripadvisor.com.sg/Profile/blue0skye,blue0skye,"
Toronto, Canada",,49,24,2020-01-30 00:29:15.293773
https://www.tripadvisor.com.sg/Profile/AjayKacker,AjayKacker,"
Gurugram (Gurgaon), India",,593,181,2020-01-30 00:29:21.240961
https://www.tripadvisor.com.sg/Profile/Rajesh_in,Rajesh_in,"
Mumbai, India",,211,73,2020-01-30 00:29:21.603601
https://www.tripadvisor.com.sg/Profile/srikanthav94,srikanthav94,"
Pattambi, India",,22,5,2020-01-30 00:29:21.981542
https://www.tripadvisor.com.sg/Profile/Stha77,Stha77,"
Newcastle upon Tyne, United Kingdom",,237,89,2020-01-30 00:29:22.372854
https://www.tripadvisor.com.sg/Profile/shin7788,shin7788,,,7,1,2020-01-30 00:29:22.732313
https://www.tripadvisor.com.sg/Profile/Adnan-Almuslem,Adnan-Almuslem,"
Al Hofuf, Saudi Arabia",,285,132,2020-01-30 00:29:23.128921
https://www.tripadvisor.com.sg/Profile/travelwhileyoucan2,travelwhileyoucan2,"
Kuala Lumpur, Malaysia",,80,13,2020-01-30 00:29:23.454126
