REVIEWER_URL,REVIEWER_NAME,RAW_HOME_LOCATION,CLEANED_HOME_LOCATION,NUMBER_OF_CONTRIBUTIONS,HELPFUL_VOTES,REVIEWER_UPDATED_TIME
https://www.tripadvisor.com.sg/Profile/AH1956,AH1956,"
Singapore",,54,8,2020-01-30 05:20:56.090812
https://www.tripadvisor.com.sg/Profile/217rafatr,217rafatr,"
North Houston, Texas",,7,4,2020-01-30 05:20:56.394375
https://www.tripadvisor.com.sg/Profile/CraigH3,CraigH3,"
Cairns, Australia",,126,55,2020-01-30 05:20:56.791939
https://www.tripadvisor.com.sg/Profile/Haebee,Haebee,,,599,139,2020-01-30 05:20:57.152631
https://www.tripadvisor.com.sg/Profile/Bluesphynx,Bluesphynx,"
Singapore",,549,263,2020-01-30 05:20:57.506339
https://www.tripadvisor.com.sg/Profile/Judyannechan,Judyannechan,"
Singapore, Singapore",,109,20,2020-01-30 05:20:57.830287
https://www.tripadvisor.com.sg/Profile/Taipei921,Taipei921,"
Singapore",,119,66,2020-01-30 05:20:58.188275
https://www.tripadvisor.com.sg/Profile/Gints K,Gints K,"
Riga, Latvia",,124,83,2020-01-30 05:20:58.554239
https://www.tripadvisor.com.sg/Profile/Happychap103,Happychap103,"
Royal Wootton Bassett, United Kingdom",,264,117,2020-01-30 05:20:58.901962
https://www.tripadvisor.com.sg/Profile/PhilJR70,PhilJR70,"
Southampton, United Kingdom",,116,40,2020-01-30 05:20:59.242384
https://www.tripadvisor.com.sg/Profile/Devendra R,Devendra R,"
Geneva, Switzerland",,91,18,2020-01-30 05:21:05.148047
https://www.tripadvisor.com.sg/Profile/Ollynan,Ollynan,"
Bristol, United Kingdom",,24,12,2020-01-30 05:21:05.533267
https://www.tripadvisor.com.sg/Profile/DarJoon,DarJoon,"
Shanghai, China",,2,2,2020-01-30 05:21:05.911027
https://www.tripadvisor.com.sg/Profile/maria b,maria b,"
Singapore, Singapore",,25,2,2020-01-30 05:21:06.270722
https://www.tripadvisor.com.sg/Profile/Pamela K,Pamela K,,,9,1,2020-01-30 05:21:06.623334
https://www.tripadvisor.com.sg/Profile/tqut,tqut,"
Singapore, Singapore",,10,2,2020-01-30 05:21:06.981958
https://www.tripadvisor.com.sg/Profile/Pepa2010_11,Pepa2010_11,"
Singapore, Singapore",,51,21,2020-01-30 05:21:07.356230
https://www.tripadvisor.com.sg/Profile/ams_77777,ams_77777,"
Singapore, Singapore",,150,75,2020-01-30 05:21:07.726927
https://www.tripadvisor.com.sg/Profile/ginnama,ginnama,"
Eugene, Oregon",,30,13,2020-01-30 05:21:08.055427
https://www.tripadvisor.com.sg/Profile/Vouky1,Vouky1,"
Darwin, Australia",,67,20,2020-01-30 05:21:08.361394
https://www.tripadvisor.com.sg/Profile/chooseong,chooseong,"
Kuala Lumpur, Malaysia",,26,22,2020-01-30 05:21:14.333277
https://www.tripadvisor.com.sg/Profile/AakilaAyman,AakilaAyman,"
Singapore, Singapore",,143,218,2020-01-30 05:21:14.673187
https://www.tripadvisor.com.sg/Profile/Sitta,Sitta,"
Sweden",,227,92,2020-01-30 05:21:15.015647
https://www.tripadvisor.com.sg/Profile/K969IAbenb,K969IAbenb,"
Minneapolis, Minnesota",,99,52,2020-01-30 05:21:15.404739
https://www.tripadvisor.com.sg/Profile/Pamela D,Pamela D,"
London, United Kingdom",,54,12,2020-01-30 05:21:15.738661
https://www.tripadvisor.com.sg/Profile/helj_m,helj_m,"
Helsinki, Finland",,66,11,2020-01-30 05:21:16.101852
https://www.tripadvisor.com.sg/Profile/gordy3000,gordy3000,"
Brussels, Belgium",,198,91,2020-01-30 05:21:16.451618
https://www.tripadvisor.com.sg/Profile/Mandy B,Mandy B,"
Melbourne, Australia",,139,59,2020-01-30 05:21:16.798510
https://www.tripadvisor.com.sg/Profile/akosichingz,akosichingz,"
Singapore, Singapore",,14,7,2020-01-30 05:21:17.134319
https://www.tripadvisor.com.sg/Profile/shan2carm,shan2carm,,,8,4,2020-01-30 05:21:17.499834
https://www.tripadvisor.com.sg/Profile/justicewillprevail,justicewillprevail,"
Singapore, Singapore",,57,37,2020-01-30 05:21:23.463991
