WEBSITE_ID,REVIEW_ID,TYPE,TEXT,RELEVANCE,COUNT,CONFIDENCE,SENTIMENT_SCORE,SENTIMENT_LABEL,SADNESS,JOY,FEAR,DISGUST,ANGER,MIXED_SENTIMENT,DISAMBIGUATION_SUBTYPE,DISAMBIGUATION_NAME,DISAMBIGUATION_RESOURCE
1,736775889,Quantity,2 hours,0.978348,1,0.8,0.640518,positive,0.121179,0.648483,0.095333,0.074066,0.08231,,,,
1,735453094,Location,Singapore,0.978348,1,0.985366,0.818211,positive,0.22135,0.635576,0.079898,0.020389,0.02336,,,Singapore,http://dbpedia.org/resource/Singapore
1,721708227,Location,Singapore,0.978348,1,0.999039,0.969639,positive,0.105103,0.74312,0.05506,0.006243,0.056782,,,Singapore,http://dbpedia.org/resource/Singapore
1,703827192,Facility,masjid alsultan,0.963296,1,0.255974,0.960316,positive,0.079839,0.66493,0.043324,0.169759,0.026848,,,,
1,703827192,Location,singapore,0.477135,1,0.996539,0.960316,positive,0.079839,0.66493,0.043324,0.169759,0.026848,,,Singapore,http://dbpedia.org/resource/Singapore
1,687546314,Location,Singapore,0.978348,1,0.999002,0.841533,positive,0.031814,0.669917,0.01192,0.017847,0.009087,,,Singapore,http://dbpedia.org/resource/Singapore
1,679902293,Facility,Sultan Mosque,0.958279,2,0.268291,0.602754,positive,0.281042,0.234407,0.106551,0.257826,0.310851,,"['Location', 'Building', 'PlaceOfWorship']",Masjid_Sultan,http://dbpedia.org/resource/Masjid_Sultan
1,679902293,Person,Haji Lane,0.591805,1,0.757505,0.574417,positive,0.09382,0.399242,0.124996,0.130348,0.269994,,,,
1,679902293,Location,Middle East,0.438245,1,0.698971,0.0,neutral,0.161681,0.122879,0.049716,0.046696,0.076498,,,,
1,679902293,Location,Mediterranean,0.316856,1,0.84855,0.0,neutral,0.199712,0.37765,0.171391,0.160852,0.130657,,,,
1,679902293,Organization,Malay Heritage Centre,0.282117,1,0.247125,0.602754,positive,0.347072,0.079515,0.118642,0.234706,0.36452,,,,
1,679902293,Quantity,10 minute,0.03681,1,0.8,0.0,neutral,0.150236,0.60193,0.155559,0.052833,0.081071,,,,
1,678427772,Location,Sultan Mosque,0.978348,1,0.327225,0,neutral,0.488311,0.14634,0.227659,0.128717,0.040435,,,,
1,661530908,Person,Syed Ali bin Mohamed Al Junied,0.963296,1,0.824137,0,neutral,0.117924,0.26352,0.104342,0.27422,0.123474,,,,
1,661530908,Location,Singapore,0.645876,1,0.998826,0,neutral,0.130501,0.139432,0.209777,0.058047,0.139077,,,Singapore,http://dbpedia.org/resource/Singapore
1,658930445,Quantity,10 minute,0.978348,1,0.8,0,neutral,0.297214,0.296841,0.191255,0.183368,0.207513,,,,
1,658575123,Location,Mediterranean,0.978348,1,0.928963,0,neutral,0.209509,0.221015,0.091528,0.053106,0.097467,,,,
1,649563378,Location,Singapore,0.963296,1,0.952517,-0.602899,negative,0.135389,0.647448,0.178851,0.028817,0.028581,,,Singapore,http://dbpedia.org/resource/Singapore
1,649563378,Location,India,0.037149,1,0.990357,-0.956912,negative,0.259773,0.127872,0.04587,0.329152,0.507078,,,,
1,646167818,Facility,Sultan Mosque,0.963296,1,0.41856,0.773845,positive,0.098101,0.52087,0.068556,0.056184,0.102749,,"['Location', 'Building', 'PlaceOfWorship']",Masjid_Sultan,http://dbpedia.org/resource/Masjid_Sultan
1,646167818,Location,Singapore,0.466134,1,0.964279,0.773845,positive,0.098101,0.52087,0.068556,0.056184,0.102749,,,Singapore,http://dbpedia.org/resource/Singapore
1,641196021,Location,Singapore,0.978348,1,0.999004,0.93625,positive,0.10389,0.377159,0.054841,0.015292,0.032152,,,Singapore,http://dbpedia.org/resource/Singapore
1,639924988,Quantity,20 minutes,0.978348,1,0.8,0.588964,positive,0.482241,0.155719,0.208892,0.128629,0.216589,,,,
1,639109031,Location,Singapore,0.978348,1,0.976641,0.842853,positive,0.104329,0.58599,0.047975,0.067689,0.057299,,,Singapore,http://dbpedia.org/resource/Singapore
1,626986456,Facility,Sultan Mosque,0.978348,1,0.390671,0,neutral,0.133395,0.153255,0.330954,0.049155,0.123613,,"['Location', 'Building', 'PlaceOfWorship']",Masjid_Sultan,http://dbpedia.org/resource/Masjid_Sultan
1,624337154,Location,Singapore,0.978348,1,0.999685,0.941383,positive,0.06854,0.628479,0.096292,0.057766,0.036694,,,Singapore,http://dbpedia.org/resource/Singapore
1,599724588,Facility,Sultan Mosque,0.978348,1,0.256084,0,neutral,0.160917,0.27085,0.052333,0.050055,0.053289,,"['Location', 'Building', 'PlaceOfWorship']",Masjid_Sultan,http://dbpedia.org/resource/Masjid_Sultan
1,589076376,Location,Singapore,0.954265,1,0.985688,-0.3882,negative,0.279532,0.306498,0.079049,0.040383,0.0813,,,Singapore,http://dbpedia.org/resource/Singapore
1,589076376,Location,Labenon,0.867951,1,0.959981,0.0,neutral,0.329036,0.127118,0.238935,0.093728,0.030153,,,,
1,589076376,Location,Pakistan,0.479005,1,0.98642,0.0,neutral,0.329036,0.127118,0.238935,0.093728,0.030153,,,Dominion_of_Pakistan,http://dbpedia.org/resource/Dominion_of_Pakistan
1,589076376,Location,Masjid Sultan,0.469201,1,0.193441,0.0,neutral,0.041629,0.154052,0.073656,0.052664,0.066289,,,,
1,589076376,Location,Turkey,0.42374,1,0.971901,0.0,neutral,0.329036,0.127118,0.238935,0.093728,0.030153,,"['Brand', 'Country', 'GovernmentalJurisdiction', 'ProjectParticipant']",Turkey,http://dbpedia.org/resource/Turkey
1,584159491,Location,india,0.978348,1,0.970629,0.741979,positive,0.1991,0.656093,0.032312,0.030987,0.107354,,,,
1,578676874,Person,Sultan Mosque,0.978348,1,0.521332,0.932859,positive,0.057657,0.722411,0.142208,0.010919,0.036784,,,,
1,574472757,Quantity,60 m,0.958279,1,0.8,0.462065,positive,0.09759,0.784649,0.043342,0.023423,0.031143,,,,
1,574472757,Quantity,10 minutes,0.218608,1,0.8,0.0,neutral,0.125935,0.375746,0.111388,0.092949,0.044234,,,,
1,574472757,Location,Malaysia,0.170076,1,0.995581,0.0,neutral,0.079411,0.339359,0.115267,0.028162,0.103278,,,,
1,560364812,Location,Singapore,0.978348,1,0.999177,0.858111,positive,0.051954,0.26198,0.088263,0.087846,0.079934,,,Singapore,http://dbpedia.org/resource/Singapore
1,556209491,Location,China Town,0.958279,1,0.596785,0,neutral,0.118987,0.295735,0.156652,0.187995,0.020445,,,,
1,556209491,Location,Singapore,0.722949,1,0.991161,0,neutral,0.118987,0.295735,0.156652,0.187995,0.020445,,,Singapore,http://dbpedia.org/resource/Singapore
1,556209491,Location,India,0.537085,1,0.982077,0,neutral,0.118987,0.295735,0.156652,0.187995,0.020445,,"['HumanLanguage', 'Region', 'Country', 'GovernmentalJurisdiction', 'FilmEditor']",India,http://dbpedia.org/resource/India
1,554715260,Location,middle east,0.978348,1,0.764855,0.83816,positive,0.239871,0.116902,0.122864,0.072914,0.18339,,,,
1,550104040,Location,Indonesia,0.963296,1,0.999985,0,neutral,0.172859,0.196044,0.220228,0.174564,0.063415,,"['AdministrativeDivision', 'Country', 'GovernmentalJurisdiction']",Indonesia,http://dbpedia.org/resource/Indonesia
1,550104040,Location,Kandahar,0.936607,1,0.982681,0,neutral,0.172859,0.196044,0.220228,0.174564,0.063415,,,,
1,544940438,Location,Singapore,0.978348,1,0.999406,0,neutral,0.366895,0.404775,0.168828,0.046783,0.099591,,,Singapore,http://dbpedia.org/resource/Singapore
1,521627858,Facility,Sultan Mosque,0.958279,1,0.357021,0.0,neutral,0.159045,0.324435,0.137825,0.017053,0.037814,,"['Location', 'Building', 'PlaceOfWorship']",Masjid_Sultan,http://dbpedia.org/resource/Masjid_Sultan
1,521627858,Location,Singapore,0.715126,1,0.991918,0.693899,positive,0.114038,0.425362,0.094215,0.080351,0.181542,,,Singapore,http://dbpedia.org/resource/Singapore
1,521627858,Organization,Glam Malay Heritage Centre,0.663577,1,0.241207,0.664077,positive,0.184548,0.603574,0.098876,0.032152,0.080469,,,,
1,503445239,Location,East Asia,0.958279,1,0.348171,-0.851246,negative,0.606948,0.084563,0.109465,0.111132,0.04651,,,,
1,503445239,Location,India,0.794827,1,0.770993,-0.851246,negative,0.606948,0.084563,0.109465,0.111132,0.04651,,"['HumanLanguage', 'Region', 'Country', 'GovernmentalJurisdiction', 'FilmEditor']",India,http://dbpedia.org/resource/India
1,503445239,Location,Malaysia,0.744559,1,0.999825,-0.851246,negative,0.606948,0.084563,0.109465,0.111132,0.04651,,"['Country', 'GovernmentalJurisdiction']",Malaysia,http://dbpedia.org/resource/Malaysia
1,497653131,Location,Singapore,0.978348,1,0.999269,0.703393,positive,0.076516,0.668874,0.018304,0.037625,0.054759,,,Singapore,http://dbpedia.org/resource/Singapore
1,493207936,Location,Syria,0.963296,1,0.999688,0.760215,positive,0.211685,0.308965,0.324253,0.028769,0.025708,,,Syria,http://dbpedia.org/resource/Syria
1,493207936,Location,Turkey,0.891681,1,0.995151,0.760215,positive,0.211685,0.308965,0.324253,0.028769,0.025708,,"['Brand', 'Country', 'GovernmentalJurisdiction', 'ProjectParticipant']",Turkey,http://dbpedia.org/resource/Turkey
1,482026607,Facility,Sultan Mosque,0.956845,2,0.524226,0.897674,positive,0.039146,0.755982,0.067152,0.046548,0.133473,,"['Location', 'Building', 'PlaceOfWorship']",Masjid_Sultan,http://dbpedia.org/resource/Masjid_Sultan
1,482026607,Facility,Singapore Zoo,0.517691,1,0.344031,0.557007,positive,0.202189,0.218751,0.136016,0.094164,0.117761,,"['Location', 'TouristAttraction']",Singapore_Zoo,http://dbpedia.org/resource/Singapore_Zoo
1,482026607,Quantity,$10,0.445561,1,0.8,0.589728,positive,0.097515,0.123511,0.065483,0.033497,0.070676,,,,
1,482026607,Organization,Malay Heritage Centre,0.355232,1,0.568177,0.295031,positive,0.279973,0.266188,0.124282,0.125451,0.200383,,,,
1,482026607,Quantity,4 hours,0.297727,1,0.8,-0.374496,negative,0.434233,0.142323,0.240783,0.054646,0.29085,,,,
1,482026607,Facility,Bugis Station,0.04281,1,0.251406,0.759133,positive,0.330059,0.246682,0.105055,0.024958,0.237034,,,,
1,482026607,Quantity,10 mins,0.006205,1,0.8,0.0,neutral,0.330059,0.246682,0.105055,0.024958,0.237034,,,,
