WEBSITE_ID,REVIEW_ID,TYPE,TEXT,RELEVANCE,COUNT,CONFIDENCE,SENTIMENT_SCORE,SENTIMENT_LABEL,SADNESS,JOY,FEAR,DISGUST,ANGER,MIXED_SENTIMENT,DISAMBIGUATION_SUBTYPE,DISAMBIGUATION_NAME,DISAMBIGUATION_RESOURCE
1,696312043,Location,singapore,0.978348,1,0.93747,0.931283,positive,0.090513,0.740801,0.019304,0.015825,0.035229,,,Singapore,http://dbpedia.org/resource/Singapore
1,685208849,Facility,Fort Canning,0.978348,2,0.863393,0.672997,positive,0.027283,0.565295,0.050828,0.046473,0.03739,,,,
1,685208849,Facility,Jubilee Park Playground,0.946444,1,0.68576,0.672997,positive,0.022264,0.567585,0.05011,0.029557,0.032338,,,,
1,679637261,Facility,Fort Canning station,0.978348,1,0.893957,0,neutral,0.074883,0.134299,0.035313,0.0784,0.161402,,,,
1,671084603,Location,Singapore,0.978348,1,0.97794,0,neutral,0.184122,0.14944,0.108227,0.07804,0.105549,,,Singapore,http://dbpedia.org/resource/Singapore
1,658576858,Facility,Fort canning park,0.978348,1,0.900442,0.900275,positive,0.063822,0.683682,0.02161,0.050858,0.016442,,,,
1,652113481,Person,Mr Lee,0.978348,1,0.989677,0,neutral,0.332189,0.457732,0.102283,0.103964,0.084513,,,,
1,647686422,Person,Joanna,0.978348,1,0.99971,0.997105,positive,0.067426,0.878695,0.012486,0.008534,0.010267,,,,
1,643675493,SportingEvent,Battlebox Tour,0.963296,1,0.08875,-0.611521,negative,0.47122,0.243146,0.131726,0.249306,0.052787,,,,
1,643675493,Quantity,20 dollars,0.545653,1,0.8,-0.611521,negative,0.47122,0.243146,0.131726,0.249306,0.052787,,,,
1,642085926,Facility,Fort Canning,0.958279,1,0.651741,0.746947,positive,0.078895,0.480707,0.183124,0.083895,0.117854,,,,
1,642085926,Location,Singapore,0.538807,2,0.999982,0.746947,positive,0.126797,0.364268,0.24587,0.091368,0.173334,,,Singapore,http://dbpedia.org/resource/Singapore
1,642085926,Facility,Clarke Quay,0.297018,1,0.728326,0.959841,positive,0.131621,0.655493,0.048055,0.031079,0.12335,,,,
1,640899958,Quantity,15mins,0.978348,1,0.8,0.890797,positive,0.163383,0.727018,0.05471,0.032907,0.014485,,,,
1,626977842,Facility,Fort Canning Park,0.95577,1,0.918303,0,neutral,0.365767,0.245586,0.121522,0.134546,0.083982,,,,
1,626977842,Facility,Fort Canning Arts Centre,0.394862,1,0.411099,0,neutral,0.074816,0.67217,0.022817,0.038904,0.050976,,,,
1,626977842,Location,Singapore,0.394292,1,0.999649,0,neutral,0.365767,0.245586,0.121522,0.134546,0.083982,,,Singapore,http://dbpedia.org/resource/Singapore
1,626977842,Organization,army,0.263563,1,0.521786,0,neutral,0.163072,0.438617,0.112218,0.161285,0.152131,,,,
1,620393798,Person,Percival,0.963296,1,0.378736,0.0,neutral,0.301252,0.122206,0.080571,0.027748,0.478824,,,,
1,620393798,Location,Singapore,0.848886,1,0.955689,0.755078,positive,0.119919,0.097328,0.1177,0.04645,0.079178,,,Singapore,http://dbpedia.org/resource/Singapore
1,618310423,SportingEvent,Battlebox Tour,0.963296,1,0.039362,0.64793,positive,0.277385,0.467214,0.062801,0.052841,0.026351,,,,
1,618310423,Facility,Fort Canning,0.92758,1,0.855528,0.893522,positive,0.104661,0.761174,0.027657,0.029056,0.031581,,,,
1,583191207,Facility,Fort Canning,0.963296,1,0.542161,0,neutral,0.163663,0.258106,0.144344,0.130828,0.41173,,,,
1,583191207,Location,Singapore,0.609724,1,0.91408,0,neutral,0.163663,0.258106,0.144344,0.130828,0.41173,,,Singapore,http://dbpedia.org/resource/Singapore
1,580022562,Facility,Fort Canning Park,0.978348,1,0.983578,0.935061,positive,0.055176,0.807725,0.029575,0.028799,0.025334,,,,
1,573405350,Facility,National Museum,0.978348,1,0.93687,0.936941,positive,0.09067,0.792664,0.027752,0.100985,0.009558,,,National_Museum_of_Malaysia,http://dbpedia.org/resource/National_Museum_of_Malaysia
1,566144952,Location,Singapore,0.978348,1,0.99643,0,neutral,0.28855,0.272337,0.184723,0.11492,0.226449,,,Singapore,http://dbpedia.org/resource/Singapore
1,558724737,Facility,Great little park,0.978348,1,0.569754,0.599705,positive,0.216109,0.436599,0.147205,0.018835,0.091345,,,,
1,529895002,Facility,Fort Canning Park,0.954265,1,0.948129,0.872721,positive,0.115693,0.568533,0.030619,0.051859,0.053512,,,,
1,529895002,Person,Madame Tussaud,0.366628,1,0.391056,0.886258,positive,0.127143,0.630896,0.013958,0.029818,0.012884,,,Marie_Tussaud,http://dbpedia.org/resource/Marie_Tussaud
1,529895002,Location,Singapore,0.195645,1,0.982484,0.53723,positive,0.306951,0.028375,0.294585,0.157163,0.477197,1,,Singapore,http://dbpedia.org/resource/Singapore
1,529895002,Quantity,one-hour,0.112012,1,0.8,0.999432,positive,0.284639,0.525559,0.054425,0.045849,0.070203,,,,
1,529895002,Facility,Changi museum,0.088122,1,0.928485,0.883416,positive,0.111776,0.758729,0.049599,0.023503,0.075713,,,Changi_Museum,http://dbpedia.org/resource/Changi_Museum
1,505282231,Facility,Fort Canning Park,0.953262,1,0.957276,0.747392,positive,0.052127,0.512395,0.058021,0.060833,0.060363,,,,
1,505282231,Facility,Clarke Quay,0.603757,1,0.794558,0.656593,positive,0.096247,0.264745,0.150788,0.048188,0.409962,,,,
1,505282231,Location,Singapore,0.469321,1,0.979119,0.747392,positive,0.052127,0.512395,0.058021,0.060833,0.060363,,,Singapore,http://dbpedia.org/resource/Singapore
