WEBSITE_ID,REVIEW_ID,TYPE,TEXT,RELEVANCE,COUNT,CONFIDENCE,SENTIMENT_SCORE,SENTIMENT_LABEL,SADNESS,JOY,FEAR,DISGUST,ANGER,MIXED_SENTIMENT,DISAMBIGUATION_SUBTYPE,DISAMBIGUATION_NAME,DISAMBIGUATION_RESOURCE
2,213,Location,singapore,0.978348,1,0.999294,0.939484,positive,0.110253,0.729238,0.055996,0.057565,0.023316,,,Singapore,http://dbpedia.org/resource/Singapore
2,2298,Person,Vy gd,0.978348,1,0.236476,0.942286,positive,0.144716,0.127282,0.030277,0.102523,0.109234,,,,
2,2317,GeographicFeature,好玩哈哈哈哈哈,0.958279,1,,-0.511403,negative,,,,,,,,,
2,2317,GeographicFeature,选哈哈哈哈,0.821303,1,,-0.511403,negative,,,,,,,,,
2,2317,GeographicFeature,哈哈哈,0.423646,1,,0.0,neutral,,,,,,,,,
