REVIEWER_URL,REVIEWER_NAME,RAW_HOME_LOCATION,CLEANED_HOME_LOCATION,NUMBER_OF_CONTRIBUTIONS,HELPFUL_VOTES,REVIEWER_UPDATED_TIME
https://www.tripadvisor.com.sg/Profile/AirFuss,AirFuss,"
Singapore, Singapore",,91,19,2020-01-30 05:40:21.508223
https://www.tripadvisor.com.sg/Profile/harrisonware,harrisonware,"
Gosford, Australia",,7,,2020-01-30 05:40:21.875731
https://www.tripadvisor.com.sg/Profile/Excursion31974983236,Excursion31974983236,"
Danapur, India",,96,11,2020-01-30 05:40:22.225574
https://www.tripadvisor.com.sg/Profile/bluehive,bluehive,"
Singapore, Singapore",,176,71,2020-01-30 05:40:22.612472
https://www.tripadvisor.com.sg/Profile/Stha77,Stha77,"
Newcastle upon Tyne, United Kingdom",,237,89,2020-01-30 05:40:22.964176
https://www.tripadvisor.com.sg/Profile/WillB2000,WillB2000,"
Carshalton, United Kingdom",,113,36,2020-01-30 05:40:23.306131
https://www.tripadvisor.com.sg/Profile/russellw907,russellw907,"
Canberra, Australia",,17,3,2020-01-30 05:40:23.662597
https://www.tripadvisor.com.sg/Profile/lea63,lea63,"
Australia",,15,4,2020-01-30 05:40:24.016625
https://www.tripadvisor.com.sg/Profile/DarThen,DarThen,"
Singapore",,22,16,2020-01-30 05:40:24.382191
https://www.tripadvisor.com.sg/Profile/manda_yani,manda_yani,"
Denpasar, Indonesia",,54,8,2020-01-30 05:40:24.755184
https://www.tripadvisor.com.sg/Profile/SASHAH2503,SASHAH2503,,,12,,2020-01-30 05:40:30.702304
https://www.tripadvisor.com.sg/Profile/tancksf,tancksf,,,14,,2020-01-30 05:40:30.977695
https://www.tripadvisor.com.sg/Profile/sgdeepakkamath,sgdeepakkamath,"
Udupi, India",,10,,2020-01-30 05:40:31.299589
https://www.tripadvisor.com.sg/Profile/Rajeebg,Rajeebg,"
Pune, India",,121,68,2020-01-30 05:40:31.659137
https://www.tripadvisor.com.sg/Profile/Fidzje,Fidzje,"
Aalst, Belgium",,165,73,2020-01-30 05:40:32.014723
https://www.tripadvisor.com.sg/Profile/TLZZE,TLZZE,"
Oakville, Canada",,157,181,2020-01-30 05:40:32.378987
https://www.tripadvisor.com.sg/Profile/AnaAngelica,AnaAngelica,"
Quilmes, Argentina",,195,117,2020-01-30 05:40:32.694908
https://www.tripadvisor.com.sg/Profile/NandanRao,NandanRao,"
Bengaluru, India",,188,126,2020-01-30 05:40:33.066154
https://www.tripadvisor.com.sg/Profile/mikempink,mikempink,"
San Antonio, Texas",,105,29,2020-01-30 05:40:33.423847
https://www.tripadvisor.com.sg/Profile/Timothy Cameron B,Timothy Cameron B,"
Sydney, Australia",,17,1,2020-01-30 05:40:33.731528
https://www.tripadvisor.com.sg/Profile/Sylvia G,Sylvia G,"
Brisbane Region, Australia",,20,2,2020-01-30 05:40:39.543529
https://www.tripadvisor.com.sg/Profile/GautamChawla9,GautamChawla9,"
New Delhi, India",,93,36,2020-01-30 05:40:39.883700
https://www.tripadvisor.com.sg/Profile/Muhammed n,Muhammed n,,,22,,2020-01-30 05:40:40.218073
https://www.tripadvisor.com.sg/Profile/Shefa13,Shefa13,,,9,3,2020-01-30 05:40:40.590852
https://www.tripadvisor.com.sg/Profile/PasiJ3,PasiJ3,"
Espoo, Finland",,50,25,2020-01-30 05:40:40.955987
https://www.tripadvisor.com.sg/Profile/Shelley M,Shelley M,"
Albany, New Zealand",,241,71,2020-01-30 05:40:41.299802
https://www.tripadvisor.com.sg/Profile/JakubJ1079,JakubJ1079,"
Singapore, Singapore",,131,17,2020-01-30 05:40:41.653425
https://www.tripadvisor.com.sg/Profile/555erzs_betb,555erzs_betb,"
Budapest",,14,8,2020-01-30 05:40:41.971545
https://www.tripadvisor.com.sg/Profile/faecelinee,faecelinee,"
Manila, Philippines",,44,8,2020-01-30 05:40:42.323913
https://www.tripadvisor.com.sg/Profile/Tony W,Tony W,"
Sydney, Australia",,2716,846,2020-01-30 05:40:42.683693
https://www.tripadvisor.com.sg/Profile/Bellsie17,Bellsie17,"
Dubbo, Australia",,373,159,2020-01-30 05:40:48.567702
https://www.tripadvisor.com.sg/Profile/FranzA848,FranzA848,"
Sydney, Australia",,139,34,2020-01-30 05:40:48.855275
https://www.tripadvisor.com.sg/Profile/EssEffMD,EssEffMD,"
Los Angeles, California",,16,21,2020-01-30 05:40:49.228882
https://www.tripadvisor.com.sg/Profile/Ilmar T,Ilmar T,"
Perth, Australia",,257,62,2020-01-30 05:40:49.591819
https://www.tripadvisor.com.sg/Profile/div106,div106,"
New Delhi, India",,364,123,2020-01-30 05:40:49.901376
https://www.tripadvisor.com.sg/Profile/chooseong,chooseong,"
Kuala Lumpur, Malaysia",,26,22,2020-01-30 05:40:50.251298
https://www.tripadvisor.com.sg/Profile/salonib595,salonib595,"
Singapore, Singapore",,29,14,2020-01-30 05:40:50.658751
https://www.tripadvisor.com.sg/Profile/sharadshrimali61,sharadshrimali61,"
Ahmedabad, India",,152,92,2020-01-30 05:40:51.038830
https://www.tripadvisor.com.sg/Profile/AquaticHawk,AquaticHawk,,,29,11,2020-01-30 05:40:51.406678
https://www.tripadvisor.com.sg/Profile/Angel_Traveler444,Angel_Traveler444,"
Chennai (Madras), India",,237,117,2020-01-30 05:40:51.769397
https://www.tripadvisor.com.sg/Profile/Mazmannan,Mazmannan,"
Basingstoke, United Kingdom",,865,280,2020-01-30 05:40:57.704386
https://www.tripadvisor.com.sg/Profile/antoniosk,antoniosk,"
Wellington, New Zealand",,106,29,2020-01-30 05:40:58.088659
https://www.tripadvisor.com.sg/Profile/Possie B,Possie B,"
Perth, Western Australia, Australia",,58,35,2020-01-30 05:40:58.448128
https://www.tripadvisor.com.sg/Profile/KJCairns,KJCairns,"
Cairns, Australia",,36,19,2020-01-30 05:40:58.774637
https://www.tripadvisor.com.sg/Profile/Andrew S,Andrew S,"
Norwich",,110,55,2020-01-30 05:40:59.170107
https://www.tripadvisor.com.sg/Profile/Bea T,Bea T,"
Irvine, California",,38,13,2020-01-30 05:40:59.555369
https://www.tripadvisor.com.sg/Profile/mangeshtilve,mangeshtilve,"
Mumbai, India",,62,51,2020-01-30 05:40:59.942409
https://www.tripadvisor.com.sg/Profile/khoo g,khoo g,,,15,1,2020-01-30 05:41:00.288424
https://www.tripadvisor.com.sg/Profile/ttttssssszzzzzz,ttttssssszzzzzz,"
Hong Kong, China",,76,51,2020-01-30 05:41:00.676588
https://www.tripadvisor.com.sg/Profile/Rohit B,Rohit B,,,255,43,2020-01-30 05:41:00.996485
https://www.tripadvisor.com.sg/Profile/Hussain M,Hussain M,"
Bahrain",,139,47,2020-01-30 05:41:06.886285
https://www.tripadvisor.com.sg/Profile/NafeeTA,NafeeTA,"
Dhaka City, Bangladesh",,235,83,2020-01-30 05:41:07.210402
https://www.tripadvisor.com.sg/Profile/PushExplore,PushExplore,"
Guangzhou, China",,2329,6388,2020-01-30 05:41:07.561561
https://www.tripadvisor.com.sg/Profile/Amit K,Amit K,,,8,2,2020-01-30 05:41:07.925308
https://www.tripadvisor.com.sg/Profile/rdubbs08,rdubbs08,"
Edmond, Oklahoma",,684,294,2020-01-30 05:41:08.313867
https://www.tripadvisor.com.sg/Profile/vipi0017,vipi0017,"
New Delhi, National Capital Territory of Delhi, India",,628,117,2020-01-30 05:41:08.630707
https://www.tripadvisor.com.sg/Profile/Seatroutfisher-1,Seatroutfisher-1,"
Hexham, United Kingdom",,436,178,2020-01-30 05:41:08.961069
https://www.tripadvisor.com.sg/Profile/Archited2013,Archited2013,"
Fairport, New York",,473,150,2020-01-30 05:41:09.383520
https://www.tripadvisor.com.sg/Profile/185graemes,185graemes,"
Morwell, Australia",,268,86,2020-01-30 05:41:09.751323
https://www.tripadvisor.com.sg/Profile/Heather S,Heather S,"
Wales, United Kingdom",,72,30,2020-01-30 05:41:10.151727
https://www.tripadvisor.com.sg/Profile/Mike H,Mike H,"
Milton Keynes, United Kingdom",,100,36,2020-01-30 05:41:15.950971
https://www.tripadvisor.com.sg/Profile/Happy_Man_2017,Happy_Man_2017,"
Singapore, Singapore",,30,14,2020-01-30 05:41:16.315850
